component,role,metric,cell,market,host,on_config,off_config,on_value,off_value,delta_on_minus_off,favours
untied_amplitude_heads,secondary,upper_tail_mae,GANSU_DA::LSTM,GANSU_DA,LSTM,FULL,TIED_AMPLITUDE,,,,
untied_amplitude_heads,secondary,upper_tail_mae,GANSU_DA::PatchTST,GANSU_DA,PatchTST,FULL,TIED_AMPLITUDE,,,,
untied_amplitude_heads,secondary,upper_tail_mae,GANSU_DA::TimeMixer,GANSU_DA,TimeMixer,FULL,TIED_AMPLITUDE,,,,
untied_amplitude_heads,secondary,upper_tail_mae,GANSU_DA::iTransformer,GANSU_DA,iTransformer,FULL,TIED_AMPLITUDE,,,,
untied_amplitude_heads,secondary,upper_tail_mae,NINGXIA_DA::LSTM,NINGXIA_DA,LSTM,FULL,TIED_AMPLITUDE,,,,
untied_amplitude_heads,secondary,upper_tail_mae,NINGXIA_DA::PatchTST,NINGXIA_DA,PatchTST,FULL,TIED_AMPLITUDE,,,,
untied_amplitude_heads,secondary,upper_tail_mae,NINGXIA_DA::TimeMixer,NINGXIA_DA,TimeMixer,FULL,TIED_AMPLITUDE,,,,
untied_amplitude_heads,secondary,upper_tail_mae,NINGXIA_DA::iTransformer,NINGXIA_DA,iTransformer,FULL,TIED_AMPLITUDE,,,,
untied_amplitude_heads,secondary,upper_tail_mae,QINGHAI_DA::LSTM,QINGHAI_DA,LSTM,FULL,TIED_AMPLITUDE,262.45815989186246,206.00532901214163,56.452830879720835,OFF
untied_amplitude_heads,secondary,upper_tail_mae,QINGHAI_DA::PatchTST,QINGHAI_DA,PatchTST,FULL,TIED_AMPLITUDE,172.47591313980902,201.35931897675187,-28.883405836942842,ON
untied_amplitude_heads,secondary,upper_tail_mae,QINGHAI_DA::TimeMixer,QINGHAI_DA,TimeMixer,FULL,TIED_AMPLITUDE,236.51970271480212,207.87881557610294,28.640887138699185,OFF
untied_amplitude_heads,secondary,upper_tail_mae,QINGHAI_DA::iTransformer,QINGHAI_DA,iTransformer,FULL,TIED_AMPLITUDE,209.5762496204604,206.4476130255334,3.128636594927002,OFF
untied_amplitude_heads,secondary,upper_tail_mae,SHAANXI_DA::LSTM,SHAANXI_DA,LSTM,FULL,TIED_AMPLITUDE,375.99604488575403,355.1523438059451,20.84370107980891,OFF
untied_amplitude_heads,secondary,upper_tail_mae,SHAANXI_DA::PatchTST,SHAANXI_DA,PatchTST,FULL,TIED_AMPLITUDE,398.3964109620295,413.81328102548457,-15.416870063455065,ON
untied_amplitude_heads,secondary,upper_tail_mae,SHAANXI_DA::TimeMixer,SHAANXI_DA,TimeMixer,FULL,TIED_AMPLITUDE,398.3582367193256,391.17273178381157,7.185504935514018,OFF
untied_amplitude_heads,secondary,upper_tail_mae,SHAANXI_DA::iTransformer,SHAANXI_DA,iTransformer,FULL,TIED_AMPLITUDE,413.5262925154442,408.53522055489674,4.991071960547458,OFF
untied_amplitude_heads,secondary,upper_tail_mae,SHANDONG_DA::LSTM,SHANDONG_DA,LSTM,FULL,TIED_AMPLITUDE,316.9799677266239,317.01037868595915,-0.030410959335256393,ON
untied_amplitude_heads,secondary,upper_tail_mae,SHANDONG_DA::PatchTST,SHANDONG_DA,PatchTST,FULL,TIED_AMPLITUDE,319.2678629557292,319.2680844760785,-0.000221520349327875,ON
untied_amplitude_heads,secondary,upper_tail_mae,SHANDONG_DA::TimeMixer,SHANDONG_DA,TimeMixer,FULL,TIED_AMPLITUDE,313.96974984846963,313.969906296865,-0.00015644839538708766,ON
untied_amplitude_heads,secondary,upper_tail_mae,SHANDONG_DA::iTransformer,SHANDONG_DA,iTransformer,FULL,TIED_AMPLITUDE,351.4235558563441,351.4234467328492,0.0001091234948944475,OFF
untied_amplitude_heads,secondary,lower_tail_mae,GANSU_DA::LSTM,GANSU_DA,LSTM,FULL,TIED_AMPLITUDE,57.11006005088055,163.23993619308553,-106.12987614220498,ON
untied_amplitude_heads,secondary,lower_tail_mae,GANSU_DA::PatchTST,GANSU_DA,PatchTST,FULL,TIED_AMPLITUDE,17.45318676416114,20.12508343876541,-2.671896674604273,ON
untied_amplitude_heads,secondary,lower_tail_mae,GANSU_DA::TimeMixer,GANSU_DA,TimeMixer,FULL,TIED_AMPLITUDE,49.805999672096085,23.72687292114675,26.079126750949335,OFF
untied_amplitude_heads,secondary,lower_tail_mae,GANSU_DA::iTransformer,GANSU_DA,iTransformer,FULL,TIED_AMPLITUDE,48.317395592792536,38.60775531163569,9.709640281156844,OFF
untied_amplitude_heads,secondary,lower_tail_mae,NINGXIA_DA::LSTM,NINGXIA_DA,LSTM,FULL,TIED_AMPLITUDE,70.23184676397415,70.23184676397415,0.0,TIE
untied_amplitude_heads,secondary,lower_tail_mae,NINGXIA_DA::PatchTST,NINGXIA_DA,PatchTST,FULL,TIED_AMPLITUDE,73.18104904417008,73.18104904417008,0.0,TIE
untied_amplitude_heads,secondary,lower_tail_mae,NINGXIA_DA::TimeMixer,NINGXIA_DA,TimeMixer,FULL,TIED_AMPLITUDE,99.5849840678866,99.5849840678866,0.0,TIE
untied_amplitude_heads,secondary,lower_tail_mae,NINGXIA_DA::iTransformer,NINGXIA_DA,iTransformer,FULL,TIED_AMPLITUDE,70.4630389743381,70.4630389743381,0.0,TIE
untied_amplitude_heads,secondary,lower_tail_mae,QINGHAI_DA::LSTM,QINGHAI_DA,LSTM,FULL,TIED_AMPLITUDE,46.845767671982,72.51221527876642,-25.666447606784416,ON
untied_amplitude_heads,secondary,lower_tail_mae,QINGHAI_DA::PatchTST,QINGHAI_DA,PatchTST,FULL,TIED_AMPLITUDE,90.2772843463679,97.64351152112805,-7.366227174760141,ON
untied_amplitude_heads,secondary,lower_tail_mae,QINGHAI_DA::TimeMixer,QINGHAI_DA,TimeMixer,FULL,TIED_AMPLITUDE,62.67105363684247,69.77139136469641,-7.10033772785394,ON
untied_amplitude_heads,secondary,lower_tail_mae,QINGHAI_DA::iTransformer,QINGHAI_DA,iTransformer,FULL,TIED_AMPLITUDE,103.85910274571043,102.74302671427614,1.1160760314342895,OFF
untied_amplitude_heads,secondary,lower_tail_mae,SHAANXI_DA::LSTM,SHAANXI_DA,LSTM,FULL,TIED_AMPLITUDE,116.15747754096589,145.01805001950677,-28.860572478540888,ON
untied_amplitude_heads,secondary,lower_tail_mae,SHAANXI_DA::PatchTST,SHAANXI_DA,PatchTST,FULL,TIED_AMPLITUDE,80.74209249805548,78.01412438122966,2.7279681168258207,OFF
untied_amplitude_heads,secondary,lower_tail_mae,SHAANXI_DA::TimeMixer,SHAANXI_DA,TimeMixer,FULL,TIED_AMPLITUDE,78.00126223820428,81.97736668661362,-3.9761044484093446,ON
untied_amplitude_heads,secondary,lower_tail_mae,SHAANXI_DA::iTransformer,SHAANXI_DA,iTransformer,FULL,TIED_AMPLITUDE,100.55770453167953,105.94860396846649,-5.3908994367869525,ON
untied_amplitude_heads,secondary,lower_tail_mae,SHANDONG_DA::LSTM,SHANDONG_DA,LSTM,FULL,TIED_AMPLITUDE,204.44663435951796,204.44429069348342,0.0023436660345339533,OFF
untied_amplitude_heads,secondary,lower_tail_mae,SHANDONG_DA::PatchTST,SHANDONG_DA,PatchTST,FULL,TIED_AMPLITUDE,173.3499620618801,173.3499115500486,5.051183148907512e-05,OFF
untied_amplitude_heads,secondary,lower_tail_mae,SHANDONG_DA::TimeMixer,SHANDONG_DA,TimeMixer,FULL,TIED_AMPLITUDE,177.239906190411,177.23953194988167,0.0003742405293394313,OFF
untied_amplitude_heads,secondary,lower_tail_mae,SHANDONG_DA::iTransformer,SHANDONG_DA,iTransformer,FULL,TIED_AMPLITUDE,195.66846816911305,195.66847358731098,-5.41819792942988e-06,ON
untied_amplitude_heads,diagnostic,overall_mae,GANSU_DA::LSTM,GANSU_DA,LSTM,FULL,TIED_AMPLITUDE,128.68049077566195,118.54235997043962,10.138130805222332,OFF
untied_amplitude_heads,diagnostic,overall_mae,GANSU_DA::PatchTST,GANSU_DA,PatchTST,FULL,TIED_AMPLITUDE,70.62005220867601,72.49386267914319,-1.873810470467177,ON
untied_amplitude_heads,diagnostic,overall_mae,GANSU_DA::TimeMixer,GANSU_DA,TimeMixer,FULL,TIED_AMPLITUDE,73.98416684498994,80.68464546993147,-6.700478624941525,ON
untied_amplitude_heads,diagnostic,overall_mae,GANSU_DA::iTransformer,GANSU_DA,iTransformer,FULL,TIED_AMPLITUDE,68.46436418553454,74.325127137252,-5.8607629517174615,ON
untied_amplitude_heads,diagnostic,overall_mae,NINGXIA_DA::LSTM,NINGXIA_DA,LSTM,FULL,TIED_AMPLITUDE,75.73468301409767,75.73468301409767,0.0,TIE
untied_amplitude_heads,diagnostic,overall_mae,NINGXIA_DA::PatchTST,NINGXIA_DA,PatchTST,FULL,TIED_AMPLITUDE,82.47408810115996,82.47408810115996,0.0,TIE
untied_amplitude_heads,diagnostic,overall_mae,NINGXIA_DA::TimeMixer,NINGXIA_DA,TimeMixer,FULL,TIED_AMPLITUDE,92.56650777090164,92.56650777090164,0.0,TIE
untied_amplitude_heads,diagnostic,overall_mae,NINGXIA_DA::iTransformer,NINGXIA_DA,iTransformer,FULL,TIED_AMPLITUDE,86.55437153861637,86.55437153861637,0.0,TIE
untied_amplitude_heads,diagnostic,overall_mae,QINGHAI_DA::LSTM,QINGHAI_DA,LSTM,FULL,TIED_AMPLITUDE,142.19880583164613,135.03811936586,7.160686465786114,OFF
untied_amplitude_heads,diagnostic,overall_mae,QINGHAI_DA::PatchTST,QINGHAI_DA,PatchTST,FULL,TIED_AMPLITUDE,121.0721591729013,125.60773118977113,-4.5355720168698355,ON
untied_amplitude_heads,diagnostic,overall_mae,QINGHAI_DA::TimeMixer,QINGHAI_DA,TimeMixer,FULL,TIED_AMPLITUDE,129.04207852124253,124.35239223741797,4.689686283824557,OFF
untied_amplitude_heads,diagnostic,overall_mae,QINGHAI_DA::iTransformer,QINGHAI_DA,iTransformer,FULL,TIED_AMPLITUDE,141.59022561622464,138.37749113378823,3.2127344824364172,OFF
untied_amplitude_heads,diagnostic,overall_mae,SHAANXI_DA::LSTM,SHAANXI_DA,LSTM,FULL,TIED_AMPLITUDE,92.42649431667324,106.7664201462465,-14.33992582957326,ON
untied_amplitude_heads,diagnostic,overall_mae,SHAANXI_DA::PatchTST,SHAANXI_DA,PatchTST,FULL,TIED_AMPLITUDE,97.20346775912078,97.81400839870317,-0.610540639582382,ON
untied_amplitude_heads,diagnostic,overall_mae,SHAANXI_DA::TimeMixer,SHAANXI_DA,TimeMixer,FULL,TIED_AMPLITUDE,95.99703374054111,97.67721524463222,-1.6801815040911094,ON
untied_amplitude_heads,diagnostic,overall_mae,SHAANXI_DA::iTransformer,SHAANXI_DA,iTransformer,FULL,TIED_AMPLITUDE,104.99670378824264,109.35555428663889,-4.358850498396251,ON
untied_amplitude_heads,diagnostic,overall_mae,SHANDONG_DA::LSTM,SHANDONG_DA,LSTM,FULL,TIED_AMPLITUDE,112.07407473024251,112.02800640368136,0.046068326561155004,OFF
untied_amplitude_heads,diagnostic,overall_mae,SHANDONG_DA::PatchTST,SHANDONG_DA,PatchTST,FULL,TIED_AMPLITUDE,104.54520284744483,104.54522702055104,-2.417310621183333e-05,ON
untied_amplitude_heads,diagnostic,overall_mae,SHANDONG_DA::TimeMixer,SHANDONG_DA,TimeMixer,FULL,TIED_AMPLITUDE,103.75901783154427,103.7590294310419,-1.1599497625525146e-05,ON
untied_amplitude_heads,diagnostic,overall_mae,SHANDONG_DA::iTransformer,SHANDONG_DA,iTransformer,FULL,TIED_AMPLITUDE,111.07893737989865,111.07894805518703,-1.067528837950249e-05,ON
untied_amplitude_heads,diagnostic,tail_mae,GANSU_DA::LSTM,GANSU_DA,LSTM,FULL,TIED_AMPLITUDE,57.11006005088055,163.23993619308553,-106.12987614220498,ON
untied_amplitude_heads,diagnostic,tail_mae,GANSU_DA::PatchTST,GANSU_DA,PatchTST,FULL,TIED_AMPLITUDE,17.45318676416114,20.12508343876541,-2.671896674604273,ON
untied_amplitude_heads,diagnostic,tail_mae,GANSU_DA::TimeMixer,GANSU_DA,TimeMixer,FULL,TIED_AMPLITUDE,49.805999672096085,23.72687292114675,26.079126750949335,OFF
untied_amplitude_heads,diagnostic,tail_mae,GANSU_DA::iTransformer,GANSU_DA,iTransformer,FULL,TIED_AMPLITUDE,48.317395592792536,38.60775531163569,9.709640281156844,OFF
untied_amplitude_heads,diagnostic,tail_mae,NINGXIA_DA::LSTM,NINGXIA_DA,LSTM,FULL,TIED_AMPLITUDE,70.23184676397415,70.23184676397415,0.0,TIE
untied_amplitude_heads,diagnostic,tail_mae,NINGXIA_DA::PatchTST,NINGXIA_DA,PatchTST,FULL,TIED_AMPLITUDE,73.18104904417008,73.18104904417008,0.0,TIE
untied_amplitude_heads,diagnostic,tail_mae,NINGXIA_DA::TimeMixer,NINGXIA_DA,TimeMixer,FULL,TIED_AMPLITUDE,99.5849840678866,99.5849840678866,0.0,TIE
untied_amplitude_heads,diagnostic,tail_mae,NINGXIA_DA::iTransformer,NINGXIA_DA,iTransformer,FULL,TIED_AMPLITUDE,70.4630389743381,70.4630389743381,0.0,TIE
untied_amplitude_heads,diagnostic,tail_mae,QINGHAI_DA::LSTM,QINGHAI_DA,LSTM,FULL,TIED_AMPLITUDE,136.37490321461797,124.4262039528568,11.948699261761178,OFF
untied_amplitude_heads,diagnostic,tail_mae,QINGHAI_DA::PatchTST,QINGHAI_DA,PatchTST,FULL,TIED_AMPLITUDE,122.24341776603946,136.42750735781257,-14.184089591773116,ON
untied_amplitude_heads,diagnostic,tail_mae,QINGHAI_DA::TimeMixer,QINGHAI_DA,TimeMixer,FULL,TIED_AMPLITUDE,130.48988388601208,123.47983411357674,7.0100497724353374,OFF
untied_amplitude_heads,diagnostic,tail_mae,QINGHAI_DA::iTransformer,QINGHAI_DA,iTransformer,FULL,TIED_AMPLITUDE,144.21316817691087,141.07686993563857,3.1362982412723,OFF
untied_amplitude_heads,diagnostic,tail_mae,SHAANXI_DA::LSTM,SHAANXI_DA,LSTM,FULL,TIED_AMPLITUDE,164.92372136340956,183.7269988749033,-18.803277511493746,ON
untied_amplitude_heads,diagnostic,tail_mae,SHAANXI_DA::PatchTST,SHAANXI_DA,PatchTST,FULL,TIED_AMPLITUDE,138.30604723970825,140.85279151189425,-2.546744272186004,ON
untied_amplitude_heads,diagnostic,tail_mae,SHAANXI_DA::TimeMixer,SHAANXI_DA,TimeMixer,FULL,TIED_AMPLITUDE,137.2550188074055,139.04931704012455,-1.7942982327190578,ON
untied_amplitude_heads,diagnostic,tail_mae,SHAANXI_DA::iTransformer,SHAANXI_DA,iTransformer,FULL,TIED_AMPLITUDE,158.20981284447825,161.6882438659668,-3.4784310214885465,ON
untied_amplitude_heads,diagnostic,tail_mae,SHANDONG_DA::LSTM,SHANDONG_DA,LSTM,FULL,TIED_AMPLITUDE,210.51857680738337,210.5179979159995,0.0005788913838671306,OFF
untied_amplitude_heads,diagnostic,tail_mae,SHANDONG_DA::PatchTST,SHANDONG_DA,PatchTST,FULL,TIED_AMPLITUDE,181.22323009572088,181.22319426188471,3.5833836165011235e-05,OFF
untied_amplitude_heads,diagnostic,tail_mae,SHANDONG_DA::TimeMixer,SHANDONG_DA,TimeMixer,FULL,TIED_AMPLITUDE,184.61741574030623,184.61707013407144,0.00034560623478796515,OFF
untied_amplitude_heads,diagnostic,tail_mae,SHANDONG_DA::iTransformer,SHANDONG_DA,iTransformer,FULL,TIED_AMPLITUDE,204.07251966302837,204.07251746965244,2.193375934211872e-06,OFF
rare_mass_sampling,primary,high_mass_positive_l1,GANSU_DA::LSTM,GANSU_DA,LSTM,FULL,NO_RARE_MASS,807.6462421417236,808.2402338027954,-0.5939916610717546,ON
rare_mass_sampling,primary,high_mass_positive_l1,GANSU_DA::PatchTST,GANSU_DA,PatchTST,FULL,NO_RARE_MASS,1642.9272327423096,1561.6510562896729,81.27617645263672,OFF
rare_mass_sampling,primary,high_mass_positive_l1,GANSU_DA::TimeMixer,GANSU_DA,TimeMixer,FULL,NO_RARE_MASS,1693.4674011230468,1814.3815002441406,-120.91409912109384,ON
rare_mass_sampling,primary,high_mass_positive_l1,GANSU_DA::iTransformer,GANSU_DA,iTransformer,FULL,NO_RARE_MASS,896.6277862548828,955.7943511962891,-59.16656494140625,ON
rare_mass_sampling,primary,high_mass_positive_l1,NINGXIA_DA::LSTM,NINGXIA_DA,LSTM,FULL,NO_RARE_MASS,2455.3074258796405,2455.309170940047,-0.0017450604063924402,ON
rare_mass_sampling,primary,high_mass_positive_l1,NINGXIA_DA::PatchTST,NINGXIA_DA,PatchTST,FULL,NO_RARE_MASS,,,,
rare_mass_sampling,primary,high_mass_positive_l1,NINGXIA_DA::TimeMixer,NINGXIA_DA,TimeMixer,FULL,NO_RARE_MASS,,,,
rare_mass_sampling,primary,high_mass_positive_l1,NINGXIA_DA::iTransformer,NINGXIA_DA,iTransformer,FULL,NO_RARE_MASS,,,,
rare_mass_sampling,primary,high_mass_positive_l1,QINGHAI_DA::LSTM,QINGHAI_DA,LSTM,FULL,NO_RARE_MASS,1865.576192220052,1847.8633829752605,17.712809244791515,OFF
rare_mass_sampling,primary,high_mass_positive_l1,QINGHAI_DA::PatchTST,QINGHAI_DA,PatchTST,FULL,NO_RARE_MASS,,,,
rare_mass_sampling,primary,high_mass_positive_l1,QINGHAI_DA::TimeMixer,QINGHAI_DA,TimeMixer,FULL,NO_RARE_MASS,1537.2090504964192,1548.2332407633464,-11.024190266927235,ON
rare_mass_sampling,primary,high_mass_positive_l1,QINGHAI_DA::iTransformer,QINGHAI_DA,iTransformer,FULL,NO_RARE_MASS,1407.770622253418,1390.4059371948242,17.36468505859375,OFF
rare_mass_sampling,primary,high_mass_positive_l1,SHAANXI_DA::LSTM,SHAANXI_DA,LSTM,FULL,NO_RARE_MASS,,,,
rare_mass_sampling,primary,high_mass_positive_l1,SHAANXI_DA::PatchTST,SHAANXI_DA,PatchTST,FULL,NO_RARE_MASS,,,,
rare_mass_sampling,primary,high_mass_positive_l1,SHAANXI_DA::TimeMixer,SHAANXI_DA,TimeMixer,FULL,NO_RARE_MASS,,,,
rare_mass_sampling,primary,high_mass_positive_l1,SHAANXI_DA::iTransformer,SHAANXI_DA,iTransformer,FULL,NO_RARE_MASS,2153.0466384887695,2161.80899810791,-8.762359619140625,ON
rare_mass_sampling,primary,high_mass_positive_l1,SHANDONG_DA::LSTM,SHANDONG_DA,LSTM,FULL,NO_RARE_MASS,2555.313148498535,2587.588214556376,-32.27506605784083,ON
rare_mass_sampling,primary,high_mass_positive_l1,SHANDONG_DA::PatchTST,SHANDONG_DA,PatchTST,FULL,NO_RARE_MASS,2977.718931626096,2977.78426833055,-0.06533670445378448,ON
rare_mass_sampling,primary,high_mass_positive_l1,SHANDONG_DA::TimeMixer,SHANDONG_DA,TimeMixer,FULL,NO_RARE_MASS,2869.3653497456107,2869.447434957498,-0.08208521188726081,ON
rare_mass_sampling,primary,high_mass_positive_l1,SHANDONG_DA::iTransformer,SHANDONG_DA,iTransformer,FULL,NO_RARE_MASS,2639.4445600431936,2639.4240228467493,0.02053719644436569,OFF
rare_mass_sampling,primary,high_mass_negative_l1,GANSU_DA::LSTM,GANSU_DA,LSTM,FULL,NO_RARE_MASS,,,,
rare_mass_sampling,primary,high_mass_negative_l1,GANSU_DA::PatchTST,GANSU_DA,PatchTST,FULL,NO_RARE_MASS,1816.1855773925781,1538.0331929524739,278.15238444010424,OFF
rare_mass_sampling,primary,high_mass_negative_l1,GANSU_DA::TimeMixer,GANSU_DA,TimeMixer,FULL,NO_RARE_MASS,1873.9269332885742,1827.0852584838867,46.8416748046875,OFF
rare_mass_sampling,primary,high_mass_negative_l1,GANSU_DA::iTransformer,GANSU_DA,iTransformer,FULL,NO_RARE_MASS,1938.7085037231445,1997.5839920043945,-58.87548828125,ON
rare_mass_sampling,primary,high_mass_negative_l1,NINGXIA_DA::LSTM,NINGXIA_DA,LSTM,FULL,NO_RARE_MASS,2302.761542969849,2302.7713778474717,-0.009834877622779459,ON
rare_mass_sampling,primary,high_mass_negative_l1,NINGXIA_DA::PatchTST,NINGXIA_DA,PatchTST,FULL,NO_RARE_MASS,3072.9887602506205,3072.8452479988337,0.14351225178688765,OFF
rare_mass_sampling,primary,high_mass_negative_l1,NINGXIA_DA::TimeMixer,NINGXIA_DA,TimeMixer,FULL,NO_RARE_MASS,3406.8149313926697,3407.8395990133286,-1.0246676206588745,ON
rare_mass_sampling,primary,high_mass_negative_l1,NINGXIA_DA::iTransformer,NINGXIA_DA,iTransformer,FULL,NO_RARE_MASS,2637.5009803284192,2637.502252046397,-0.0012717179779428989,ON
rare_mass_sampling,primary,high_mass_negative_l1,QINGHAI_DA::LSTM,QINGHAI_DA,LSTM,FULL,NO_RARE_MASS,703.6407012939453,685.6023712158203,18.038330078125,OFF
rare_mass_sampling,primary,high_mass_negative_l1,QINGHAI_DA::PatchTST,QINGHAI_DA,PatchTST,FULL,NO_RARE_MASS,,,,
rare_mass_sampling,primary,high_mass_negative_l1,QINGHAI_DA::TimeMixer,QINGHAI_DA,TimeMixer,FULL,NO_RARE_MASS,964.5651092529297,930.4808807373047,34.084228515625,OFF
rare_mass_sampling,primary,high_mass_negative_l1,QINGHAI_DA::iTransformer,QINGHAI_DA,iTransformer,FULL,NO_RARE_MASS,2003.0823211669922,2007.7528533935547,-4.6705322265625,ON
rare_mass_sampling,primary,high_mass_negative_l1,SHAANXI_DA::LSTM,SHAANXI_DA,LSTM,FULL,NO_RARE_MASS,2113.9750785827637,2073.6740531921387,40.301025390625,OFF
rare_mass_sampling,primary,high_mass_negative_l1,SHAANXI_DA::PatchTST,SHAANXI_DA,PatchTST,FULL,NO_RARE_MASS,1495.4339714050293,1520.0336723327637,-24.599700927734375,ON
rare_mass_sampling,primary,high_mass_negative_l1,SHAANXI_DA::TimeMixer,SHAANXI_DA,TimeMixer,FULL,NO_RARE_MASS,1345.21342086792,1327.0585868835449,18.154833984375045,OFF
rare_mass_sampling,primary,high_mass_negative_l1,SHAANXI_DA::iTransformer,SHAANXI_DA,iTransformer,FULL,NO_RARE_MASS,1670.123171234131,1589.1288108825684,80.99436035156259,OFF
rare_mass_sampling,primary,high_mass_negative_l1,SHANDONG_DA::LSTM,SHANDONG_DA,LSTM,FULL,NO_RARE_MASS,3485.885528067127,3488.8308410230793,-2.9453129559524314,ON
rare_mass_sampling,primary,high_mass_negative_l1,SHANDONG_DA::PatchTST,SHANDONG_DA,PatchTST,FULL,NO_RARE_MASS,3681.6220979809414,3681.5489542683035,0.0731437126378296,OFF
rare_mass_sampling,primary,high_mass_negative_l1,SHANDONG_DA::TimeMixer,SHANDONG_DA,TimeMixer,FULL,NO_RARE_MASS,3779.8990157532194,3779.917444961063,-0.018429207843837503,ON
rare_mass_sampling,primary,high_mass_negative_l1,SHANDONG_DA::iTransformer,SHANDONG_DA,iTransformer,FULL,NO_RARE_MASS,3794.2715515340387,3794.279624802489,-0.008073268450061732,ON
rare_mass_sampling,secondary,tail_mae,GANSU_DA::LSTM,GANSU_DA,LSTM,FULL,NO_RARE_MASS,57.11006005088055,59.61510664320746,-2.505046592326913,ON
rare_mass_sampling,secondary,tail_mae,GANSU_DA::PatchTST,GANSU_DA,PatchTST,FULL,NO_RARE_MASS,17.45318676416114,24.644152205089785,-7.190965440928647,ON
rare_mass_sampling,secondary,tail_mae,GANSU_DA::TimeMixer,GANSU_DA,TimeMixer,FULL,NO_RARE_MASS,49.805999672096085,36.5810926288299,13.224907043266185,OFF
rare_mass_sampling,secondary,tail_mae,GANSU_DA::iTransformer,GANSU_DA,iTransformer,FULL,NO_RARE_MASS,48.317395592792536,45.659618214716,2.6577773780765384,OFF
rare_mass_sampling,secondary,tail_mae,NINGXIA_DA::LSTM,NINGXIA_DA,LSTM,FULL,NO_RARE_MASS,70.23184676397415,70.23184676397415,0.0,TIE
rare_mass_sampling,secondary,tail_mae,NINGXIA_DA::PatchTST,NINGXIA_DA,PatchTST,FULL,NO_RARE_MASS,73.18104904417008,73.29232803918548,-0.11127899501539673,ON
rare_mass_sampling,secondary,tail_mae,NINGXIA_DA::TimeMixer,NINGXIA_DA,TimeMixer,FULL,NO_RARE_MASS,99.5849840678866,99.64180971492341,-0.05682564703681692,ON
rare_mass_sampling,secondary,tail_mae,NINGXIA_DA::iTransformer,NINGXIA_DA,iTransformer,FULL,NO_RARE_MASS,70.4630389743381,70.4630389743381,0.0,TIE
rare_mass_sampling,secondary,tail_mae,QINGHAI_DA::LSTM,QINGHAI_DA,LSTM,FULL,NO_RARE_MASS,136.37490321461797,129.59101864940925,6.783884565208723,OFF
rare_mass_sampling,secondary,tail_mae,QINGHAI_DA::PatchTST,QINGHAI_DA,PatchTST,FULL,NO_RARE_MASS,122.24341776603946,124.37262660026828,-2.1292088342288196,ON
rare_mass_sampling,secondary,tail_mae,QINGHAI_DA::TimeMixer,QINGHAI_DA,TimeMixer,FULL,NO_RARE_MASS,130.48988388601208,133.99557435842456,-3.505690472412482,ON
rare_mass_sampling,secondary,tail_mae,QINGHAI_DA::iTransformer,QINGHAI_DA,iTransformer,FULL,NO_RARE_MASS,144.21316817691087,143.37774722120704,0.8354209557038246,OFF
rare_mass_sampling,secondary,tail_mae,SHAANXI_DA::LSTM,SHAANXI_DA,LSTM,FULL,NO_RARE_MASS,164.92372136340956,160.92773640044103,3.995984962968521,OFF
rare_mass_sampling,secondary,tail_mae,SHAANXI_DA::PatchTST,SHAANXI_DA,PatchTST,FULL,NO_RARE_MASS,138.30604723970825,140.74456731172847,-2.438520072020225,ON
rare_mass_sampling,secondary,tail_mae,SHAANXI_DA::TimeMixer,SHAANXI_DA,TimeMixer,FULL,NO_RARE_MASS,137.2550188074055,136.57978163934942,0.6752371680560714,OFF
rare_mass_sampling,secondary,tail_mae,SHAANXI_DA::iTransformer,SHAANXI_DA,iTransformer,FULL,NO_RARE_MASS,158.20981284447825,158.70517718801383,-0.49536434353558434,ON
rare_mass_sampling,secondary,tail_mae,SHANDONG_DA::LSTM,SHANDONG_DA,LSTM,FULL,NO_RARE_MASS,210.51857680738337,210.57144334622,-0.052866538836639165,ON
rare_mass_sampling,secondary,tail_mae,SHANDONG_DA::PatchTST,SHANDONG_DA,PatchTST,FULL,NO_RARE_MASS,181.22323009572088,181.2230471683365,0.0001829273843725332,OFF
rare_mass_sampling,secondary,tail_mae,SHANDONG_DA::TimeMixer,SHANDONG_DA,TimeMixer,FULL,NO_RARE_MASS,184.61741574030623,184.61708141668427,0.00033432362195640053,OFF
rare_mass_sampling,secondary,tail_mae,SHANDONG_DA::iTransformer,SHANDONG_DA,iTransformer,FULL,NO_RARE_MASS,204.07251966302837,204.07302319897516,-0.0005035359467910894,ON
rare_mass_sampling,diagnostic,negative_price_mae,GANSU_DA::LSTM,GANSU_DA,LSTM,FULL,NO_RARE_MASS,,,,
rare_mass_sampling,diagnostic,negative_price_mae,GANSU_DA::PatchTST,GANSU_DA,PatchTST,FULL,NO_RARE_MASS,,,,
rare_mass_sampling,diagnostic,negative_price_mae,GANSU_DA::TimeMixer,GANSU_DA,TimeMixer,FULL,NO_RARE_MASS,,,,
rare_mass_sampling,diagnostic,negative_price_mae,GANSU_DA::iTransformer,GANSU_DA,iTransformer,FULL,NO_RARE_MASS,,,,
rare_mass_sampling,diagnostic,negative_price_mae,NINGXIA_DA::LSTM,NINGXIA_DA,LSTM,FULL,NO_RARE_MASS,,,,
rare_mass_sampling,diagnostic,negative_price_mae,NINGXIA_DA::PatchTST,NINGXIA_DA,PatchTST,FULL,NO_RARE_MASS,,,,
rare_mass_sampling,diagnostic,negative_price_mae,NINGXIA_DA::TimeMixer,NINGXIA_DA,TimeMixer,FULL,NO_RARE_MASS,,,,
