dataset,backbone,method,mae,tail_rmse,neg_miss,mae_neg,mae_normal,gain_vs_base,gain_vs_ref,n_touched,touch_rate,worst_harm,harm_rate,dm_p_vs_base,dm_p_vs_ref,dm_p_bech_beats
LAGO_DE,GBDT,M6 selective-no-cert,6.548069562176306,33.685507481537506,0.23711340206185566,24.966362610240516,5.961868745590225,1.7432834938919974,1.7432834938919974,386,0.036951943327589505,27.21059058424742,0.3160621761658031,0.005054675093763006,0.005054675093763006,0.7833198626482043
LAGO_DE,GBDT,M7 BECH v1,6.55909717806704,33.92622639863158,0.23711340206185566,24.966362610240516,5.942885231466076,1.577809178442923,1.577809178442923,148,0.014168102623013594,27.21059058424742,0.2702702702702703,0.00721794161668865,0.00721794161668865,
LAGO_DE,GBDT,M8 delta-global-L1 -> BECH,5.418847326703068,31.218173493053886,0.4536082474226804,27.003788876196197,4.682736600878679,18.68776888912826,0.0,0,0.0,,,0.0,,1.0
LAGO_DE,GBDT,M9 retrain-on-S1+S2 -> BECH,5.9093698285226814,34.28978221072154,0.27835051546391754,28.78457388819906,5.188620627259317,11.327259055885452,-0.004174717220669866,144,0.013785180930499713,5.998880824371717,0.5069444444444444,0.0,0.5151495355341145,1.0
LAGO_BE,Linear,base,6.894393465041269,59.20406451056275,1.0,17.213790462773325,6.004608003265843,0.0,0.0,0,0.0,,,,,
LAGO_BE,Linear,M0 retrain-on-S1+S2,6.625558063190917,58.68325247604511,1.0,18.91102689828529,5.739217736172476,3.899333613805318,3.899333613805318,10446,1.0,10.455442405854285,0.4197779054183419,9.992007221626409e-16,9.992007221626409e-16,0.999999999999999
LAGO_BE,Linear,M1 delta-global-L2,7.4072727051934795,60.21137091095031,1.0,18.43326932955549,6.468191477492396,-7.439077023277215,-7.439077023277215,10446,1.0,17.14798946326661,0.562894887995405,0.9999998973643471,0.9999998973643471,1.0263565286550147e-07
LAGO_BE,Linear,M2 delta-global-L1,6.884115694461707,60.08027165255503,1.0,18.830878056379753,5.939631228121228,0.1490743258515177,0.1490743258515177,10446,1.0,15.081983730856464,0.5121577637373157,0.4539234328023942,0.4539234328023942,0.5460765671976058
LAGO_BE,Linear,M3 delta-global-L1+shrink,6.842132588762486,60.00480216758352,1.0,18.75002367669943,5.899707199194455,0.7580199265356198,0.7580199265356198,10446,1.0,14.32788454431364,0.5071797817346353,0.26881176771701787,0.26881176771701787,0.7311882322829821
LAGO_BE,Linear,M4 quantile-postproc,8.278443073326232,66.68073347011273,1.0,26.99164419491217,7.153371164073292,-20.075001743125465,-20.075001743125465,10446,1.0,135.4465790761865,0.6180356117174038,1.0,1.0,0.0
LAGO_BE,Linear,M5 EVT-tail-rescale,6.894393465041269,59.20406451056275,1.0,17.213790462773325,6.004608003265843,0.0,0.0,0,0.0,,,,,
LAGO_BE,Linear,M6 selective-no-cert,6.893494000984772,59.15389459418429,1.0,17.213790462773325,6.00715222425428,0.013046311630712596,0.013046311630712596,3,0.0002871912693854107,26.14695909816242,0.3333333333333333,0.3978394670948494,0.3978394670948494,0.6021605329051506
LAGO_BE,Linear,M7 BECH v1,6.894393465041269,59.20406451056275,1.0,17.213790462773325,6.004608003265843,0.0,0.0,0,0.0,,,,,
LAGO_BE,Linear,M8 delta-global-L1 -> BECH,6.884115694461707,60.08027165255503,1.0,18.830878056379753,5.939631228121228,0.1490743258515177,0.0,0,0.0,,,0.4539234328023942,,0.5460765671976058
LAGO_BE,Linear,M9 retrain-on-S1+S2 -> BECH,6.625558063190917,58.68325247604511,1.0,18.91102689828529,5.739217736172476,3.899333613805318,0.0,0,0.0,,,9.992007221626409e-16,,0.999999999999999
LAGO_BE,GBDT,base,8.50167494478965,74.25484357679252,1.0,33.57261012208192,7.532949927187038,0.0,0.0,0,0.0,,,,,
LAGO_BE,GBDT,M0 retrain-on-S1+S2,7.4628679095981285,69.80328731519839,1.0,12.727840175033716,6.49101617288535,12.218851484414454,12.218851484414454,10446,1.0,42.817965836479495,0.4233199310740953,6.217248937900877e-14,6.217248937900877e-14,0.9999999999999378
LAGO_BE,GBDT,M1 delta-global-L2,7.502903717297532,68.95189868795231,1.0,19.39963379709454,6.319096799845557,11.74793477730205,11.74793477730205,10446,1.0,35.41245077100783,0.46898334290637567,0.00035798939275788477,0.00035798939275788477,0.9996420106072421
LAGO_BE,GBDT,M2 delta-global-L1,7.078143896838019,69.44878780603538,1.0,26.44895034264615,5.902386177093516,16.744124624807718,16.744124624807718,10446,1.0,36.71543388468699,0.4103005935286234,8.70055583135354e-10,8.70055583135354e-10,0.9999999991299444
