dataset,backbone,method,n,mae,rmse,rmae,neg_n,mae_on_neg,neg_miss_rate,spike_thr,spike_n,mae_on_spike,spike_miss_rate,normal_n,mae_on_normal,touch_rate,status,seed,neg_thr,spike_thr_source,n_full,n_valid,n_S1,n_S2,n_S3,n_S4,s1_range,s2_range,s3_range,s4_range,duration_s
PJM_2020,MLP,SpikeRegularization,9470,8.83365962667509,16.915292758956795,0.567059494145957,0,,,153.7231971999999,109,105.9745986485293,0.8623853211009175,9361,7.702545178071084,1.0,ok,0,0.0,S1,47538,47346,23673,9469,4734,9470,"[192, 23864]","[23865, 33333]","[33334, 38067]","[38068, 47537]",67.4
PJM_2020,MLP,CRC,9470,8.802842493977273,16.528581400696712,0.5650812486149789,0,,,153.7231971999999,109,101.32610998715373,0.8623853211009175,9361,7.7254964671899415,0.9119324181626188,ok,0,0.0,S1,47538,47346,23673,9469,4734,9470,"[192, 23864]","[23865, 33333]","[33334, 38067]","[38068, 47537]",67.4
PJM_2020,MLP,DeltaAdapter,9470,10.78332313424329,19.85861471540269,0.6922143279385043,0,,,153.7231971999999,109,122.47616375061868,0.9724770642201835,9361,9.482765541338162,1.0,ok,0,0.0,S1,47538,47346,23673,9469,4734,9470,"[192, 23864]","[23865, 33333]","[33334, 38067]","[38068, 47537]",67.4
PJM_2020,MLP,HCH,9470,10.83291611460027,19.883998450055397,0.6953978522696319,0,,,153.7231971999999,109,122.24056714852757,0.9724770642201835,9361,9.535679284913478,0.0,ok,0,0.0,S1,47538,47346,23673,9469,4734,9470,"[192, 23864]","[23865, 33333]","[33334, 38067]","[38068, 47537]",67.4
PJM_2020,LSTM,Identity,9470,8.143528873672535,15.433494603538914,0.5227579008956978,0,,,153.7231971999999,109,86.89498856219089,0.8073394495412844,9361,7.226542536096579,0.0,ok,0,0.0,S1,47538,47346,23673,9469,4734,9470,"[192, 23864]","[23865, 33333]","[33334, 38067]","[38068, 47537]",294.8
PJM_2020,LSTM,QuantileCorrection,9470,8.181266495449883,15.574328738324093,0.5251803936812149,0,,,153.7231971999999,109,86.64282569883574,0.8073394495412844,9361,7.267655775102799,0.9146779303062302,ok,0,0.0,S1,47538,47346,23673,9469,4734,9470,"[192, 23864]","[23865, 33333]","[33334, 38067]","[38068, 47537]",294.8
PJM_2020,LSTM,VahediStyle,9470,8.143528873672535,15.433494603538914,0.5227579008956978,0,,,153.7231971999999,109,86.89498856219089,0.8073394495412844,9361,7.226542536096579,0.0,ok,0,0.0,S1,47538,47346,23673,9469,4734,9470,"[192, 23864]","[23865, 33333]","[33334, 38067]","[38068, 47537]",294.8
PJM_2020,LSTM,SpikeRegularization,9470,7.905613201449728,14.165753055180268,0.5074853698675988,0,,,153.7231971999999,109,62.42182241776701,0.5229357798165137,9361,7.270823456275218,1.0,ok,0,0.0,S1,47538,47346,23673,9469,4734,9470,"[192, 23864]","[23865, 33333]","[33334, 38067]","[38068, 47537]",294.8
PJM_2020,LSTM,CRC,9470,8.8313040393517,15.253071788053294,0.5669082818271143,0,,,153.7231971999999,109,75.32360563118759,0.6605504587155964,9361,8.057064014406704,0.9051742344244984,ok,0,0.0,S1,47538,47346,23673,9469,4734,9470,"[192, 23864]","[23865, 33333]","[33334, 38067]","[38068, 47537]",294.8
PJM_2020,LSTM,DeltaAdapter,9470,8.054832360101742,15.341209161491161,0.5170642017671866,0,,,153.7231971999999,109,86.4333461095842,0.8073394495412844,9361,7.142188625597566,1.0,ok,0,0.0,S1,47538,47346,23673,9469,4734,9470,"[192, 23864]","[23865, 33333]","[33334, 38067]","[38068, 47537]",294.8
PJM_2020,LSTM,HCH,9470,8.143528873672535,15.433494603538914,0.5227579008956978,0,,,153.7231971999999,109,86.89498856219089,0.8073394495412844,9361,7.226542536096579,0.0,ok,0,0.0,S1,47538,47346,23673,9469,4734,9470,"[192, 23864]","[23865, 33333]","[33334, 38067]","[38068, 47537]",294.8
PJM_2020,Transformer,Identity,9470,8.799878137076742,17.173200194332374,0.5648909575243637,0,,,153.7231971999999,109,102.346500634844,0.8440366972477065,9361,7.710616108206256,0.0,ok,0,0.0,S1,47538,47346,23673,9469,4734,9470,"[192, 23864]","[23865, 33333]","[33334, 38067]","[38068, 47537]",41.0
PJM_2020,Transformer,QuantileCorrection,9470,8.339122743896048,16.79004182935545,0.5353136666591951,0,,,153.7231971999999,109,102.346500634844,0.8440366972477065,9361,7.2444956538294605,0.9129883843717002,ok,0,0.0,S1,47538,47346,23673,9469,4734,9470,"[192, 23864]","[23865, 33333]","[33334, 38067]","[38068, 47537]",41.0
PJM_2020,Transformer,VahediStyle,9470,8.799878137076742,17.173200194332374,0.5648909575243637,0,,,153.7231971999999,109,102.346500634844,0.8440366972477065,9361,7.710616108206256,0.0,ok,0,0.0,S1,47538,47346,23673,9469,4734,9470,"[192, 23864]","[23865, 33333]","[33334, 38067]","[38068, 47537]",41.0
PJM_2020,Transformer,SpikeRegularization,9470,8.310024351272466,15.333056801045974,0.5334457522840744,0,,,153.7231971999999,109,75.2280390137839,0.6055045871559633,9361,7.530827299866232,1.0,ok,0,0.0,S1,47538,47346,23673,9469,4734,9470,"[192, 23864]","[23865, 33333]","[33334, 38067]","[38068, 47537]",41.0
PJM_2020,Transformer,CRC,9470,8.861878102911682,16.128158134011105,0.5688709240104236,0,,,153.7231971999999,109,89.60268662185585,0.7706422018348624,9361,7.921727677896736,0.9105596620908131,ok,0,0.0,S1,47538,47346,23673,9469,4734,9470,"[192, 23864]","[23865, 33333]","[33334, 38067]","[38068, 47537]",41.0
PJM_2020,Transformer,DeltaAdapter,9470,8.749089803830408,17.092484903638812,0.5616306998535547,0,,,153.7231971999999,109,102.10283159071243,0.8440366972477065,9361,7.6620736885894996,1.0,ok,0,0.0,S1,47538,47346,23673,9469,4734,9470,"[192, 23864]","[23865, 33333]","[33334, 38067]","[38068, 47537]",41.0
PJM_2020,Transformer,HCH,9470,8.799878137076742,17.173200194332374,0.5648909575243637,0,,,153.7231971999999,109,102.346500634844,0.8440366972477065,9361,7.710616108206256,0.0,ok,0,0.0,S1,47538,47346,23673,9469,4734,9470,"[192, 23864]","[23865, 33333]","[33334, 38067]","[38068, 47537]",41.0
PJM_2020,GBDT,Identity,9470,8.396098891016516,15.920043945471043,0.5389711389334216,0,,,153.7231971999999,109,90.59966211592233,0.908256880733945,9361,7.438916069574924,0.0,ok,0,0.0,S1,47538,47346,23673,9469,4734,9470,"[192, 23864]","[23865, 33333]","[33334, 38067]","[38068, 47537]",6.2
PJM_2020,GBDT,QuantileCorrection,9470,8.766020473109466,16.303168554087993,0.5627175310382139,0,,,153.7231971999999,109,91.23534856102502,0.908256880733945,9361,7.805743070953415,0.9050686378035903,ok,0,0.0,S1,47538,47346,23673,9469,4734,9470,"[192, 23864]","[23865, 33333]","[33334, 38067]","[38068, 47537]",6.2
PJM_2020,GBDT,VahediStyle,9470,8.396098891016516,15.920043945471043,0.5389711389334216,0,,,153.7231971999999,109,90.59966211592233,0.908256880733945,9361,7.438916069574924,0.0,ok,0,0.0,S1,47538,47346,23673,9469,4734,9470,"[192, 23864]","[23865, 33333]","[33334, 38067]","[38068, 47537]",6.2
PJM_2020,GBDT,SpikeRegularization,9470,9.43075938738064,17.549840855468705,0.6053891448875268,0,,,153.7231971999999,109,74.59440555024963,0.5688073394495413,9361,8.671990299489098,1.0,ok,0,0.0,S1,47538,47346,23673,9469,4734,9470,"[192, 23864]","[23865, 33333]","[33334, 38067]","[38068, 47537]",6.2
PJM_2020,GBDT,CRC,9470,9.314763853444166,15.77413741945679,0.5979430385650032,0,,,153.7231971999999,109,75.71165305779192,0.6513761467889908,9361,8.541634815598433,0.926610348468849,ok,0,0.0,S1,47538,47346,23673,9469,4734,9470,"[192, 23864]","[23865, 33333]","[33334, 38067]","[38068, 47537]",6.2
PJM_2020,GBDT,DeltaAdapter,9470,8.35815882643322,15.889888059349254,0.536535650728114,0,,,153.7231971999999,109,90.17847007358912,0.908256880733945,9361,7.405438612146287,1.0,ok,0,0.0,S1,47538,47346,23673,9469,4734,9470,"[192, 23864]","[23865, 33333]","[33334, 38067]","[38068, 47537]",6.2
PJM_2020,GBDT,HCH,9470,8.396098891016516,15.920043945471043,0.5389711389334216,0,,,153.7231971999999,109,90.59966211592233,0.908256880733945,9361,7.438916069574924,0.0,ok,0,0.0,S1,47538,47346,23673,9469,4734,9470,"[192, 23864]","[23865, 33333]","[33334, 38067]","[38068, 47537]",6.2
EPEX_FR,Linear,Identity,4801,24.84972057366046,31.228478419916378,0.9058455422673388,331,23.653339064031144,0.5075528700906344,679.6014000000002,0,,,4470,24.93831168768446,0.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",3.4
EPEX_FR,Linear,QuantileCorrection,4801,22.416066472530257,28.16755257963325,0.8171316787695697,331,23.580607096923444,0.4471299093655589,679.6014000000002,0,,,4470,22.329833151126643,1.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",3.4
EPEX_FR,Linear,VahediStyle,4801,24.792301117981413,31.188965744966588,0.9037524339037216,331,22.9900941443541,0.4380664652567976,679.6014000000002,0,,,4470,24.925753133254485,1.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",3.4
EPEX_FR,Linear,SpikeRegularization,4801,22.365975844805085,28.0796344077848,0.8153057277815206,331,23.327704409523673,0.4350453172205438,679.6014000000002,0,,,4470,22.29476059761899,1.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",3.4
EPEX_FR,Linear,CRC,4801,23.31286867638423,28.688358553484143,0.849822761804029,331,24.478193169677425,0.6465256797583081,679.6014000000002,0,,,4470,23.22657731010234,0.8489897937929598,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",3.4
EPEX_FR,Linear,DeltaAdapter,4801,24.80089220407367,31.19898398949115,0.9040656043080663,331,23.732290024728858,0.5287009063444109,679.6014000000002,0,,,4470,24.880021358741036,1.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",3.4
EPEX_FR,Linear,HCH,4801,24.84972057366046,31.228478419916378,0.9058455422673388,331,23.653339064031144,0.5075528700906344,679.6014000000002,0,,,4470,24.93831168768446,0.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",3.4
EPEX_FR,MLP,Identity,4801,28.524001001325196,35.10073615728308,1.0397838912549773,331,31.59717656547135,0.4622356495468278,679.6014000000002,0,,,4470,28.296434757089767,0.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",30.3
EPEX_FR,MLP,QuantileCorrection,4801,24.716735152986487,30.56796451261142,0.9009978318012603,331,28.105598129985694,0.5196374622356495,679.6014000000002,0,,,4470,24.46579250301183,1.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",30.3
EPEX_FR,MLP,VahediStyle,4801,28.06136715351881,34.72587312086045,1.0229195242092728,331,26.127574566553236,0.44108761329305135,679.6014000000002,0,,,4470,28.204562980428335,1.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",30.3
EPEX_FR,MLP,SpikeRegularization,4801,23.72170069345929,29.4555580205136,0.8647258935759069,331,28.0369064160386,0.44108761329305135,679.6014000000002,0,,,4470,23.40216308849872,1.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",30.3
EPEX_FR,MLP,CRC,4801,25.67087633074029,31.880925764408747,0.9357790894013199,331,27.56493364689337,0.6616314199395771,679.6014000000002,0,,,4470,25.53062286952179,0.9002291189335555,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",30.3
EPEX_FR,MLP,DeltaAdapter,4801,28.54514469289114,35.12207429464817,1.040554641118957,331,31.6892548032315,0.4743202416918429,679.6014000000002,0,,,4470,28.312325801051617,1.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",30.3
EPEX_FR,MLP,HCH,4801,28.524001001325196,35.10073615728308,1.0397838912549773,331,31.59717656547135,0.4622356495468278,679.6014000000002,0,,,4470,28.296434757089767,0.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",30.3
EPEX_FR,LSTM,Identity,4801,25.184613910099536,30.11220525550119,0.9180533912469335,331,40.56849937032717,1.0,679.6014000000002,0,,,4470,24.045449237317584,0.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",131.8
EPEX_FR,LSTM,QuantileCorrection,4801,22.16113764442573,27.624614240388524,0.8078387717588287,331,25.315166876754102,0.7885196374622356,679.6014000000002,0,,,4470,21.927584249369648,1.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",131.8
EPEX_FR,LSTM,VahediStyle,4801,24.94062159733003,29.833976841632257,0.9091591524479659,331,38.19278107985159,0.9697885196374623,679.6014000000002,0,,,4470,23.959309564060533,1.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",131.8
EPEX_FR,LSTM,SpikeRegularization,4801,21.472130767235058,26.877231303126248,0.7827224407141946,331,25.604146390900173,0.8610271903323263,679.6014000000002,0,,,4470,21.16615824566164,1.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",131.8
EPEX_FR,LSTM,CRC,4801,25.26159414352627,30.373239466254837,0.9208595476013121,331,35.212515180921876,0.9486404833836858,679.6014000000002,0,,,4470,24.524736232256036,0.8754426161216413,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",131.8
EPEX_FR,LSTM,DeltaAdapter,4801,25.034110851340685,29.9806516046212,0.9125671112515436,331,40.140213282794065,1.0,679.6014000000002,0,,,4470,23.915515794335974,1.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",131.8
EPEX_FR,LSTM,HCH,4801,25.184613910099536,30.11220525550119,0.9180533912469335,331,40.56849937032717,1.0,679.6014000000002,0,,,4470,24.045449237317584,0.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",131.8
EPEX_FR,Transformer,Identity,4801,30.73541706298474,36.95736689815302,1.1203965233211903,331,49.50310322741187,0.9939577039274925,679.6014000000002,0,,,4470,29.34568459756519,0.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",17.8
EPEX_FR,Transformer,QuantileCorrection,4801,26.78023615995085,32.68105349022826,0.9762185242465552,331,34.80064804305393,0.8821752265861027,679.6014000000002,0,,,4470,26.186330939971626,1.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",17.8
EPEX_FR,Transformer,VahediStyle,4801,30.50632155977329,36.73035616750928,1.1120453171286526,331,46.79992431854413,0.9395770392749244,679.6014000000002,0,,,4470,29.29979303334082,1.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",17.8
EPEX_FR,Transformer,SpikeRegularization,4801,25.27481492027035,31.06124693674379,0.9213414838727255,331,33.25543596450572,0.8277945619335347,679.6014000000002,0,,,4470,24.683856180753146,1.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",17.8
EPEX_FR,Transformer,CRC,4801,27.51561640494492,33.24504186883015,1.0030253012010382,331,39.21375749090937,0.9335347432024169,679.6014000000002,0,,,4470,26.64937821714755,0.8810664444907311,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",17.8
EPEX_FR,Transformer,DeltaAdapter,4801,31.066840877410584,37.32734894378783,1.132477897999387,331,50.25865219144705,1.0,679.6014000000002,0,,,4470,29.64570227675151,1.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",17.8
EPEX_FR,Transformer,HCH,4801,30.73541706298474,36.95736689815302,1.1203965233211903,331,49.50310322741187,0.9939577039274925,679.6014000000002,0,,,4470,29.34568459756519,0.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",17.8
EPEX_FR,GBDT,Identity,4801,31.606963467282114,39.2368419983498,1.1521669580378173,331,37.15439696174322,0.8489425981873112,679.6014000000002,0,,,4470,31.196180360645286,0.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",4.2
EPEX_FR,GBDT,QuantileCorrection,4801,25.22186601657796,31.426391411400655,0.9194113403028805,331,29.01242049884238,0.6132930513595166,679.6014000000002,0,,,4470,24.941178425161958,1.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",4.2
EPEX_FR,GBDT,VahediStyle,4801,31.266495168866687,38.99580389699251,1.1397558852658416,331,33.12447612487875,0.6555891238670695,679.6014000000002,0,,,4470,31.128913133868924,1.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",4.2
EPEX_FR,GBDT,SpikeRegularization,4801,24.462744930636525,30.589269434632758,0.8917391397361641,331,24.49186223780908,0.48036253776435045,679.6014000000002,0,,,4470,24.460588816839184,1.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",4.2
EPEX_FR,GBDT,CRC,4801,24.361244014546827,30.401912548578988,0.8880391322409749,331,28.32079192309197,0.6918429003021148,679.6014000000002,0,,,4470,24.068042592236214,0.8910643615913352,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",4.2
EPEX_FR,GBDT,DeltaAdapter,4801,31.373048833897876,38.96742986202244,1.1436400803494298,331,36.74917902305805,0.8368580060422961,679.6014000000002,0,,,4470,30.97495060288848,1.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",4.2
EPEX_FR,GBDT,HCH,4801,31.567285448705363,39.20550846043724,1.150720577337189,331,36.65562025150935,0.824773413897281,679.6014000000002,0,,,4470,31.190498240712497,0.03228494063736721,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",4.2
EPEX_BE,Linear,Identity,4801,24.847414792869206,32.16691975665741,0.8999938469153381,372,36.7975209794669,0.7258064516129032,614.0796000000015,0,,,4429,23.843703006593675,0.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",3.4
EPEX_BE,Linear,QuantileCorrection,4801,21.337159820182517,28.15009644054624,0.7728495181045748,372,35.20749923601168,0.5403225806451613,614.0796000000015,0,,,4429,20.17216405077894,1.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",3.4
EPEX_BE,Linear,VahediStyle,4801,24.78038742980767,31.97779491357597,0.8975660605708347,372,35.29336482900913,0.5994623655913979,614.0796000000015,0,,,4429,23.897382780337598,1.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",3.4
EPEX_BE,Linear,SpikeRegularization,4801,20.60745788275754,26.934713519088497,0.7464191123968088,372,33.746455292753495,0.5483870967741935,614.0796000000015,0,,,4429,19.50388889731647,1.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",3.4
EPEX_BE,Linear,CRC,4801,21.42327957015592,28.43359748872507,0.7759688464419515,372,38.85919076533024,0.7043010752688172,614.0796000000015,0,,,4429,19.958804753130664,0.8541970422828578,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",3.4
EPEX_BE,Linear,DeltaAdapter,4801,24.692064005448064,31.98009906460833,0.8943669133305773,372,36.595943916205975,0.717741935483871,614.0796000000015,0,,,4429,23.692234850604546,1.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",3.4
EPEX_BE,Linear,HCH,4801,24.847414792869206,32.16691975665741,0.8999938469153381,372,36.7975209794669,0.7258064516129032,614.0796000000015,0,,,4429,23.843703006593675,0.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",3.4
EPEX_BE,MLP,Identity,4801,43.40640830985031,54.278371910086165,1.5722158913196569,372,52.77100371475246,0.7123655913978495,614.0796000000015,0,,,4429,42.619858413570434,0.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",44.4
EPEX_BE,MLP,QuantileCorrection,4801,21.422539705729328,28.596796195640565,0.7759420479425085,372,39.33655351854016,0.6827956989247311,614.0796000000015,0,,,4429,19.917908154958134,1.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",44.4
EPEX_BE,MLP,VahediStyle,4801,43.109023060660405,54.00048627514368,1.5614443524426582,372,49.697802431614235,0.6263440860215054,614.0796000000015,0,,,4429,42.555619148717575,1.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",44.4
EPEX_BE,MLP,SpikeRegularization,4801,20.92856601644278,27.45632076040402,0.7580499137063326,372,35.22958194200264,0.5779569892473119,614.0796000000015,0,,,4429,19.72739692086629,1.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",44.4
EPEX_BE,MLP,CRC,4801,24.697426581834737,32.418413208630845,0.894561150267975,372,47.48619627153697,0.8225806451612904,614.0796000000015,0,,,4429,22.78335516061793,0.8569048114976047,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",44.4
EPEX_BE,MLP,DeltaAdapter,4801,42.14444483897134,52.953533171719855,1.5265065340971524,372,52.25199726753352,0.696236559139785,614.0796000000015,0,,,4429,41.29549259164122,1.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",44.4
EPEX_BE,MLP,HCH,4801,43.40640830985031,54.278371910086165,1.5722158913196569,372,52.77100371475246,0.7123655913978495,614.0796000000015,0,,,4429,42.619858413570434,0.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",44.4
EPEX_BE,LSTM,Identity,4801,28.997193892243953,37.109922352939876,1.0503022667903492,372,56.45221225689816,0.9973118279569892,614.0796000000015,0,,,4429,26.69119551074669,0.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",178.1
EPEX_BE,LSTM,QuantileCorrection,4801,20.573076648262294,27.483220380597533,0.7451737957410111,372,36.4768742647025,0.6209677419354839,614.0796000000015,0,,,4429,19.237286918455165,1.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",178.1
EPEX_BE,LSTM,VahediStyle,4801,28.104151053904026,36.06935577383552,1.017955519000378,372,47.81815051920141,0.782258064516129,614.0796000000015,0,,,4429,26.44833533904952,1.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",178.1
EPEX_BE,LSTM,SpikeRegularization,4801,20.535614082988467,27.34765360384676,0.7438168707442994,372,35.657010878956065,0.6693548387096774,614.0796000000015,0,,,4429,19.265539662554975,1.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",178.1
EPEX_BE,LSTM,CRC,4801,21.28400710711118,28.188369260839657,0.7709242830203684,372,39.29919644471968,0.7258064516129032,614.0796000000015,0,,,4429,19.7708776346365,0.8866902728598208,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",178.1
EPEX_BE,LSTM,DeltaAdapter,4801,28.56647228921968,36.651627945103684,1.034701175260835,372,55.78553115881083,1.0,614.0796000000015,0,,,4429,26.280292587370973,1.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",178.1
EPEX_BE,LSTM,HCH,4801,28.997193892243953,37.109922352939876,1.0503022667903492,372,56.45221225689816,0.9973118279569892,614.0796000000015,0,,,4429,26.69119551074669,0.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",178.1
EPEX_BE,Transformer,Identity,4801,29.759947647646154,37.831134338583915,1.0779298365917176,372,67.22571327301763,1.0,614.0796000000015,0,,,4429,26.613127866061554,0.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",19.3
EPEX_BE,Transformer,QuantileCorrection,4801,22.544076520439624,29.429182247818456,0.8165650359170148,372,44.02857269726053,0.8924731182795699,614.0796000000015,0,,,4429,20.739553472849337,1.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",19.3
EPEX_BE,Transformer,VahediStyle,4801,28.926799641443214,36.67304583548675,1.0477525289964174,372,58.93222610465475,0.9059139784946236,614.0796000000015,0,,,4429,26.40658771001068,1.0,ok,0,0.0,S1,24189,23997,11998,4799,2399,4801,"[192, 12189]","[12190, 16988]","[16989, 19387]","[19388, 24188]",19.3
