Timestamp,AECO ZONE,AEP ZONE,APS ZONE,ATSI ZONE,BGE ZONE,COMED ZONE,DAY ZONE,DOM ZONE,DPL ZONE,DUQ ZONE,JCPL ZONE,METED ZONE,MID-ATL/APS ZONE,PECO ZONE,PENELEC ZONE,PEPCO ZONE,PJM-RTO ZONE,PPL ZONE,PSEG ZONE,RECO ZONE
2011-01-30 08:00:00,62.06756,35.59433,43.49416,,49.95848,31.60757,35.33457,47.15231,64.09051,27.92587,62.11292,57.49758,53.93788,61.80241,41.8434,48.93488,45.45625,58.83784,61.59859,57.92661
2011-01-30 09:00:00,68.6543,36.88867,44.78757,,50.65488,33.28326,36.47058,47.98844,70.81774,29.34119,68.12433,61.99381,57.73405,68.19525,44.79618,49.4607,47.96412,64.32793,67.06942,64.52864
2011-01-30 10:00:00,65.02832,34.65842,42.05388,,46.43256,32.1905,34.67519,43.35121,66.68595,27.38099,64.64938,58.33289,54.23619,64.56805,43.1097,45.11463,44.9757,60.8549,63.59137,61.1279
2011-01-30 11:00:00,61.16981,33.87562,40.94693,,44.6419,31.83713,33.93934,41.61413,62.49398,26.76085,60.95384,55.15312,51.68235,60.75974,41.9681,43.37835,43.18335,57.33826,60.11825,58.02263
2011-01-30 12:00:00,54.10897,33.09894,39.09793,,42.40988,31.58916,33.28917,40.05433,55.17663,26.75408,52.85411,45.79731,46.19638,53.23335,38.9317,41.5957,40.08106,45.11117,54.04045,52.45028
2011-01-30 13:00:00,50.87305,32.55269,37.94181,,41.2443,30.99392,32.64171,39.444,51.92165,26.68529,49.74718,43.6701,44.22563,50.16152,37.6922,40.66919,38.7807,43.10299,51.36041,50.08514
2011-01-30 14:00:00,49.99622,31.67326,37.18799,,41.14985,29.59976,31.70271,39.08227,50.92839,26.04447,49.54218,45.94844,44.33582,49.77722,37.68368,40.44805,38.36328,46.9294,50.61854,49.40686
2011-01-30 15:00:00,50.23008,31.92303,37.45573,,40.9977,30.2992,31.86255,38.87483,51.08059,26.42726,49.70159,46.11837,44.49092,49.97959,37.80516,40.17384,38.59715,47.13806,50.9815,49.81917
2011-01-30 16:00:00,56.47949,33.02471,38.45422,,41.37506,31.37111,33.18434,39.38842,56.39657,27.36387,57.94755,45.41006,46.535,54.20235,38.55947,40.56322,40.15006,44.78676,55.12397,53.57369
2011-01-30 17:00:00,114.21622,39.32083,49.31357,,55.00014,35.53138,38.77368,50.63877,113.08497,31.26369,117.48547,70.87891,76.01678,105.09704,47.96912,53.2084,58.53939,67.95876,102.07021,95.30641
2011-01-30 18:00:00,95.25256,43.95564,53.12802,,54.10411,41.12699,43.56931,51.63671,93.62586,36.3565,101.87843,63.47935,69.58331,87.80502,52.76313,53.05177,56.96514,61.53123,87.19413,80.33981
2011-01-30 19:00:00,86.27293,39.35023,47.61664,,48.55242,36.15055,38.77319,47.00588,85.70887,32.50425,90.13462,56.78308,62.82039,79.82016,46.80521,47.78285,51.16152,54.98328,79.82745,74.6273
2011-01-30 20:00:00,83.70904,39.58963,48.23559,,53.47704,36.09618,39.0683,49.49571,83.6454,32.16337,87.13574,62.24704,64.3543,79.45211,48.19576,51.98702,52.24078,61.60245,79.17652,73.35703
2011-01-30 21:00:00,68.35624,37.34442,45.27753,,49.54636,33.77786,36.94804,46.9217,68.53999,30.38616,71.50301,54.40122,55.96782,65.41001,44.73241,48.71313,46.89189,53.81065,65.63146,61.46406
2011-01-30 22:00:00,66.81359,34.20199,40.12422,,43.27227,30.70812,34.23382,41.09767,66.74235,28.17321,68.54843,48.90002,51.83678,63.39601,41.65944,42.39766,42.90742,47.77837,63.16379,60.18187
2011-01-30 23:00:00,56.67341,31.19823,37.149,,43.25276,27.49281,31.11308,39.95292,57.59057,25.65948,56.72719,51.37838,48.63954,56.54466,40.21046,42.06689,39.87214,53.40876,56.25828,53.81298
2011-01-31 00:00:00,51.00348,33.83964,38.73763,,43.35942,29.24695,34.25958,40.63826,51.92721,28.26607,50.69171,45.98744,45.57239,50.61853,39.35304,42.45802,39.36338,45.74112,50.87474,48.33376
2011-01-31 01:00:00,47.72261,33.36453,38.70707,,43.96119,26.59559,33.5641,41.45948,48.7555,27.75944,47.53534,45.17094,44.42066,47.68229,38.85976,43.35012,38.36527,45.04583,48.94487,47.04771
2011-01-31 02:00:00,47.66109,33.2575,38.40977,,43.26241,26.30872,33.33806,40.87661,48.63942,27.74633,47.75894,45.12221,44.1955,47.60472,38.70442,42.62824,38.14603,45.20901,48.48775,45.67802
2011-01-31 03:00:00,49.52938,33.44515,38.89478,,44.20639,25.78144,33.5103,41.2806,50.48557,27.60285,49.81813,47.28026,45.65854,49.61505,39.77176,43.26524,38.88405,47.76536,50.64511,47.71874
2011-01-31 04:00:00,48.82399,33.34619,38.69807,,44.03748,26.94376,33.60655,41.48925,49.90229,27.75615,48.24726,45.21526,44.77162,48.6171,38.75516,43.3403,38.73483,44.89315,49.93934,47.191
2011-01-31 05:00:00,61.93526,35.952,43.66227,,51.44789,28.50747,36.08479,49.4425,63.83584,28.36605,60.23986,52.32671,53.04261,61.07759,42.2779,51.58685,44.72496,50.71144,60.67731,56.63277
2011-01-31 06:00:00,78.5966,41.41422,56.42686,,75.87234,32.84274,41.37343,68.15962,81.71775,34.60702,77.95421,76.29296,71.82019,78.63773,50.975,74.25136,58.50496,76.40787,79.53788,76.01301
2011-01-31 07:00:00,77.39706,45.58169,68.88038,,82.75548,39.17493,45.79316,67.51974,80.19711,40.69842,75.52256,76.14113,75.61382,77.36682,62.1812,84.0262,62.50069,74.08498,81.21911,78.3235
2011-01-31 08:00:00,75.68099,45.48376,64.24379,,77.36635,40.53334,45.87455,61.8789,77.62881,40.89195,74.21155,74.15181,72.36189,75.70028,58.88308,76.08629,60.14523,72.89202,79.23287,76.4497
2011-01-31 09:00:00,74.89463,47.39969,59.54445,,73.24152,43.65948,48.23299,60.41677,76.50516,41.93891,73.73706,72.66964,69.99204,75.29424,56.23536,69.48595,59.60842,72.15164,78.70551,75.52871
2011-01-31 10:00:00,80.11573,48.23733,59.2455,,77.28505,44.99739,48.75403,60.81649,81.5973,43.61075,80.65964,78.17691,73.7068,80.18113,60.40939,72.55218,61.72089,77.72494,80.21962,76.16708
2011-01-31 11:00:00,74.9825,44.86474,56.46858,,62.97313,41.16297,45.30917,58.60628,76.29957,39.45017,72.94059,65.55972,66.15856,74.31081,55.72585,61.72737,56.28253,64.02694,76.84671,73.54925
2011-01-31 12:00:00,65.55726,39.20955,50.15373,,59.42314,35.88792,39.49516,53.71679,66.62305,35.25909,64.44525,61.67659,59.88123,65.43757,48.70002,58.09595,50.49592,61.8098,68.39386,65.63214
2011-01-31 13:00:00,61.80297,37.43758,47.69356,,53.11533,34.20993,37.80266,49.47647,62.48871,33.49236,60.42355,57.52852,56.17101,62.30982,45.94471,51.98814,47.48936,58.07752,66.1264,63.17013
2011-01-31 14:00:00,57.91321,36.96606,47.37198,,52.6641,33.75932,37.02522,49.36533,58.34248,32.73821,57.39628,54.88692,53.70328,58.34953,44.34204,51.89003,46.10626,54.87604,60.36245,58.18019
2011-01-31 15:00:00,57.76961,36.55913,46.96139,,50.99767,33.54657,36.73242,47.54824,58.45883,32.23783,55.92066,53.91046,53.44836,58.26804,44.32788,49.99122,45.66419,53.9933,63.60661,60.70351
2011-01-31 16:00:00,62.52167,37.63067,50.45081,,56.38404,34.01357,37.4389,51.07643,62.92336,32.96154,61.84336,57.03339,56.97345,61.46904,45.45647,54.81054,48.20043,56.09982,66.64634,63.58279
2011-01-31 17:00:00,112.86924,45.08057,75.3773,,112.85907,40.9829,44.73051,68.80663,114.61237,39.66632,112.8038,110.98741,101.1183,112.69545,65.46245,107.24129,75.25331,109.10633,110.00138,104.27264
2011-01-31 18:00:00,104.52664,53.92338,88.44645,,108.29143,51.46634,54.06272,75.00012,105.82514,44.10447,106.5507,106.0477,100.7567,104.50737,74.9328,114.59698,78.98819,104.45222,104.69356,101.28389
2011-01-31 19:00:00,87.63976,46.38367,72.76147,,86.85657,44.22773,46.36326,63.79985,88.59756,36.29876,90.05623,87.91397,83.10729,87.41512,62.27425,89.6257,66.11965,87.41288,87.76404,83.69184
2011-01-31 20:00:00,78.21886,43.4261,64.93791,,77.39894,40.14858,42.86169,63.97567,79.05949,31.90874,78.88521,77.33097,74.3657,78.15122,58.55249,78.03053,60.42581,77.00011,81.20319,78.26094
2011-01-31 21:00:00,69.57408,39.99551,53.78687,,65.79704,36.5487,39.21784,60.57081,70.0883,28.26499,71.49726,68.17093,64.44495,69.52288,51.44915,64.39751,53.72114,68.71259,70.08818,67.10517
2011-01-31 22:00:00,65.74564,37.03247,45.9181,,53.06387,35.19497,37.07269,51.4628,66.33242,28.37013,65.37427,54.77726,55.74997,63.99167,45.44873,52.9061,47.43713,53.1643,63.37569,60.91046
2011-01-31 23:00:00,64.38469,32.90786,40.46608,,48.24267,31.4204,32.7073,46.23857,65.36229,26.02851,61.99523,50.88348,52.42694,62.94731,39.66868,48.319,43.3364,49.004,61.87732,58.85065
2011-02-01 00:00:00,46.03794,30.2785,37.22469,,44.03322,25.01134,30.74334,42.06891,47.14301,24.36444,46.16293,44.64704,43.50607,45.97214,40.05622,43.59651,36.99382,44.60595,47.80049,46.07294
2011-02-01 01:00:00,43.19708,29.9668,36.42309,,42.11953,21.92763,30.20001,41.37049,44.32434,25.27979,43.01469,41.55356,41.21796,43.01365,38.65694,42.13577,35.24229,41.17345,44.68529,43.1395
2011-02-01 02:00:00,40.81175,29.7446,35.75604,,41.38544,20.53501,29.86927,40.42258,41.83817,24.68133,41.26792,39.75409,39.66825,40.66066,37.84887,41.55209,34.11689,39.07316,41.90592,38.74334
2011-02-01 03:00:00,41.29295,29.60765,35.88491,,41.75827,18.48591,29.58302,40.98372,42.38729,24.39681,40.96779,40.05645,40.12538,41.16422,38.23211,41.89606,34.11213,39.45513,43.38973,41.92133
2011-02-01 04:00:00,41.7939,29.90694,36.64491,,42.96715,20.53516,29.98444,42.37764,42.99405,24.29042,41.53872,40.5941,40.78602,41.62744,38.69343,43.32404,35.0765,39.80832,43.53156,41.50119
2011-02-01 05:00:00,44.88288,30.82927,38.78787,,46.0501,22.72762,30.90786,44.58327,46.16607,25.14377,43.99979,43.58745,43.60516,44.72397,40.03457,46.466,37.39917,42.84939,47.46416,46.1592
2011-02-01 06:00:00,56.95877,34.69759,45.50515,,56.53598,27.36991,34.95313,54.32434,66.60113,28.36006,54.43034,53.08603,54.31169,56.0348,47.86367,56.93524,45.68384,51.76538,61.57782,58.78025
2011-02-01 07:00:00,53.48354,39.39738,49.47129,,54.45922,37.18126,39.88104,53.31675,57.89028,34.5104,49.44785,50.95871,53.68231,52.781,51.88024,54.36126,47.84896,50.19406,64.69977,62.15203
2011-02-01 08:00:00,55.72441,41.26103,50.22348,,55.83442,39.63547,41.95807,54.65914,58.56098,36.28456,54.26449,53.78557,55.26572,55.01759,53.9618,55.57717,49.55001,53.11159,64.39557,62.54379
2011-02-01 09:00:00,57.12853,42.17376,52.94895,,55.43287,40.2712,43.01069,53.0075,62.2069,35.84844,57.59874,55.39538,56.97561,56.38587,57.30664,54.60255,50.44849,55.02187,66.20206,65.51232
2011-02-01 10:00:00,57.09207,41.76482,52.87651,,55.53994,40.15955,42.47169,52.96531,60.70458,35.47714,60.34421,55.91501,57.39574,56.28535,59.05821,54.68287,50.55177,55.60566,67.28849,67.04863
2011-02-01 11:00:00,56.84983,40.70373,51.56214,,55.07922,38.86272,41.3942,52.62677,59.78527,34.05494,56.78198,54.98606,56.30558,56.12104,57.81659,54.40454,49.44934,54.49361,65.69611,64.86508
2011-02-01 12:00:00,53.62963,38.10071,48.37842,,52.91747,36.30491,38.65053,50.86462,55.60909,31.08105,52.98935,51.88868,53.23613,52.97576,53.82069,52.4735,46.67829,51.31463,63.51301,62.57459
2011-02-01 13:00:00,51.29757,37.21298,46.94001,,50.16091,35.40686,37.83788,47.94346,53.22442,30.43285,49.08496,49.17553,50.87984,50.66701,50.2125,49.57698,44.78667,48.66212,61.70402,60.69404
2011-02-01 14:00:00,48.97247,35.12823,44.72434,,47.88167,33.37561,35.61476,45.92116,50.65449,28.56541,48.11725,47.15297,48.38958,48.37215,47.2443,47.43948,42.50246,46.62383,57.57454,56.40161
2011-02-01 15:00:00,48.82234,34.57605,43.75913,,47.53344,32.68685,34.98796,45.42954,49.49475,27.89688,47.58626,46.80194,48.0991,48.16006,48.10684,46.99623,42.09883,46.27924,57.85672,57.2122
2011-02-01 16:00:00,50.55952,35.37767,45.08893,,48.80979,33.55666,35.73788,46.98752,51.06421,29.4269,51.69761,48.09328,49.80062,49.4225,49.7171,48.39113,43.50782,47.55053,60.50445,60.0405
2011-02-01 17:00:00,69.35172,40.16395,54.27362,,60.30448,38.37392,40.64147,56.35862,72.62579,32.04081,69.80203,60.79629,64.05534,67.23387,61.55272,59.55364,53.67098,59.64846,82.82591,81.83506
2011-02-01 18:00:00,66.84693,45.2157,57.38282,,59.99852,43.90408,46.21302,55.49052,69.4003,39.67626,67.9051,63.33601,63.95461,65.67398,59.64786,58.19498,55.34542,63.83796,77.02166,75.43612
2011-02-01 19:00:00,54.35501,42.09245,52.73965,,53.48025,40.51537,42.45535,52.21051,56.3076,35.75341,56.02404,52.29131,55.18036,53.24598,53.51126,53.05846,49.36449,51.82322,67.69005,67.23376
2011-02-01 20:00:00,54.28718,38.71981,48.74545,,50.14128,36.36158,39.08289,48.56746,56.00884,32.47916,55.48129,50.40919,52.53099,53.0088,52.96561,49.5351,46.15241,49.79508,62.8175,62.24615
2011-02-01 21:00:00,47.59038,36.3321,43.75437,,46.33745,34.49809,36.90687,45.23117,48.74474,31.39659,46.65923,45.26844,46.73646,46.81954,46.98854,45.89035,42.00127,44.71291,54.57097,53.4208
2011-02-01 22:00:00,49.81535,32.39574,38.57085,,42.25029,29.48971,33.10422,40.64482,50.15247,27.21229,49.94341,43.45974,44.50189,48.38669,43.34561,41.60012,38.58271,42.70354,51.50065,50.21184
2011-02-01 23:00:00,46.3038,29.07314,35.07908,,39.61555,25.03172,29.5966,38.0291,46.9451,24.59011,46.20162,40.28223,41.23858,45.15764,38.4621,39.35734,35.09122,39.43177,47.19535,46.01082
2011-02-02 00:00:00,38.35229,28.40906,33.40083,,38.44366,26.09752,29.12286,38.30597,38.98183,27.47116,39.05556,37.40746,37.05966,38.30148,33.84387,38.29934,33.1626,36.98698,39.39338,37.08575
2011-02-02 01:00:00,36.37828,28.2829,32.6216,,36.562,23.53649,28.80274,36.55997,36.90338,27.56925,36.91391,35.34682,35.42231,36.25632,33.03118,36.44567,31.67981,34.88002,37.86685,35.81118
2011-02-02 02:00:00,35.62071,28.48228,32.62006,,36.37264,22.3626,28.87759,36.91795,36.17701,28.03999,35.83886,34.59256,35.00088,35.4957,32.90072,36.44383,31.35161,34.0188,37.57787,36.0936
2011-02-02 03:00:00,35.46816,28.39462,32.44536,,36.37583,22.05617,28.76411,36.89587,36.05363,27.83666,35.8343,34.55149,34.86397,35.38178,32.70435,36.48255,31.22958,33.9624,37.23325,35.07624
2011-02-02 04:00:00,36.41212,28.80088,33.26189,,37.21534,23.71243,29.30179,37.67942,37.03177,28.10241,36.52739,35.33192,35.74936,36.30348,33.49375,37.28023,32.16148,34.70647,38.45753,36.81992
2011-02-02 05:00:00,39.2513,30.00787,35.17798,,39.25712,25.87875,30.53044,38.65544,40.41806,27.91433,39.47944,38.13216,38.23456,39.1589,35.52273,38.9926,34.18905,37.6752,41.25144,39.62192
2011-02-02 06:00:00,46.44865,34.77242,40.02438,,44.89665,29.9461,35.3691,42.83442,47.78477,31.2784,46.5849,45.11871,44.6725,46.26863,40.59048,44.02371,39.64016,45.13546,50.06033,48.27096
2011-02-02 07:00:00,49.30169,41.9531,46.08624,,49.16231,40.36684,42.86374,48.41851,50.46587,40.55175,47.96607,47.39506,48.6641,49.03551,46.12309,48.67077,45.68842,46.85496,56.43669,54.25729
2011-02-02 08:00:00,48.21033,41.48102,45.29225,,47.81581,40.07803,42.4076,47.23622,49.28381,40.05659,46.54194,46.23179,47.61256,47.8979,45.28433,47.45462,44.84368,45.70488,55.69596,53.45156
2011-02-02 09:00:00,49.73194,43.65178,46.83664,,48.31231,42.44311,44.71661,47.26294,50.39839,42.74168,48.74542,47.87717,49.07357,49.47788,47.72577,47.68698,46.45513,47.48892,56.85131,54.99951
2011-02-02 10:00:00,48.92371,43.0169,46.28948,,47.7035,41.69384,44.13849,46.62185,49.01673,42.20373,47.88784,47.13488,48.44651,48.67764,47.56169,47.02744,45.79866,46.77786,56.46736,54.49284
2011-02-02 11:00:00,47.99408,42.0711,45.20988,,46.62747,41.05196,43.17183,45.49951,48.1224,41.28257,46.63379,46.09376,47.49082,47.73752,46.54751,45.9437,44.85037,45.68471,55.85174,53.80908
2011-02-02 12:00:00,46.39236,39.72239,43.0389,,44.82985,38.90316,40.65217,43.83343,46.50729,38.82898,44.64847,44.13023,45.72397,46.04708,44.33413,44.30762,42.86,43.65138,54.97287,52.74215
2011-02-02 13:00:00,43.64473,37.43111,40.66318,,42.37272,36.36824,38.31041,41.41667,43.72483,36.30355,41.41371,41.30931,43.26584,43.29761,42.03582,41.89987,40.41749,40.87505,53.06798,50.92411
2011-02-02 14:00:00,42.72409,36.44702,40.36322,,41.92647,35.18038,37.0784,41.11419,42.85968,35.2095,41.06468,40.69299,42.26718,42.43764,40.24564,41.58086,39.4838,40.18435,50.56541,48.48283
2011-02-02 15:00:00,42.38936,36.15125,40.30354,,41.68754,34.88785,36.73346,40.84189,42.5257,34.85486,40.71818,40.37085,41.97923,42.08383,40.06271,41.3192,39.19949,39.84822,50.11648,48.3885
2011-02-02 16:00:00,46.12122,37.33511,42.46974,,43.5823,37.3592,37.91283,42.29846,46.37827,35.49347,44.48865,42.69237,44.71779,45.43216,42.17737,43.08113,41.42463,42.12215,54.43402,51.98583
2011-02-02 17:00:00,67.086,45.20559,52.45481,,57.0514,44.99444,46.25598,53.49821,67.72862,41.57474,65.25239,59.43514,60.23459,65.80488,52.82437,55.73261,53.44485,59.22698,73.35089,70.05207
2011-02-02 18:00:00,73.67319,55.62073,60.65617,,61.26682,55.40419,56.97953,58.65833,74.15797,54.94584,72.2684,63.60889,65.94281,71.8264,60.28057,59.96558,60.91487,62.55464,77.56642,74.70063
2011-02-02 19:00:00,58.28283,52.69287,55.91429,,56.7635,52.55334,53.80104,55.34004,57.96227,51.33408,57.79439,55.83306,57.29768,57.68784,54.5058,55.9439,55.11598,55.28084,65.37923,63.41051
2011-02-02 20:00:00,55.83944,50.95095,53.99015,,55.08729,50.51516,51.89424,54.00017,55.77428,49.30638,55.56174,53.75654,55.02779,55.42248,52.34665,54.4333,53.10495,53.12444,61.84493,60.07137
2011-02-02 21:00:00,49.06561,44.67968,47.03764,,48.55337,44.46049,45.46314,47.82493,48.94813,43.21051,49.0253,47.3099,48.4064,48.69199,46.35211,48.08735,46.71279,46.73304,54.41965,52.97223
2011-02-02 22:00:00,42.94564,38.27397,40.14993,,41.82417,37.55262,39.13742,41.12297,43.05789,37.43924,43.17778,40.92144,42.12886,42.3937,41.02911,41.3243,40.25419,40.46477,48.31159,48.3253
2011-02-02 23:00:00,40.62556,32.73473,35.48291,,38.77004,30.91437,33.25258,38.10028,41.31567,31.16526,41.29779,38.1337,38.80661,40.13698,36.4496,38.44688,35.7618,37.56325,43.04216,42.15767
2011-02-03 00:00:00,40.99143,35.52292,37.81083,,40.45382,30.81357,36.2276,40.52023,41.909,36.03089,41.77422,39.80471,40.09219,40.83567,38.27981,40.11119,37.43058,39.4307,43.07907,42.1797
2011-02-03 01:00:00,39.59334,34.10833,36.66267,,39.40344,28.52341,34.76726,39.82238,40.24025,34.62888,40.4743,38.5718,38.76471,39.45238,36.89937,39.17053,35.97009,38.16853,41.23104,39.81337
2011-02-03 02:00:00,38.78055,33.88629,36.35156,,38.8433,28.8159,34.32462,39.55523,39.50192,34.30856,39.21497,37.79002,38.25317,38.72398,36.60925,38.64237,35.70682,37.37364,41.2187,40.81504
2011-02-03 03:00:00,39.0773,34.16694,36.49984,,39.10581,28.6503,34.57571,39.85572,39.85968,34.45465,39.70314,38.10569,38.43711,38.99981,36.7123,38.87896,35.87825,37.68653,41.05553,40.17568
2011-02-03 04:00:00,39.87947,35.67782,37.62135,,40.07688,30.80361,36.27213,40.69834,41.09217,35.79834,39.77819,38.74406,39.33743,39.74874,37.81634,39.81182,37.18336,38.27729,42.25088,41.7399
2011-02-03 05:00:00,46.1236,40.44342,42.73537,,46.41958,35.51666,41.05323,47.33382,48.21093,39.80807,46.34723,44.73507,45.27467,46.03938,42.91602,46.34883,42.80021,44.15619,48.05843,47.0258
2011-02-03 06:00:00,72.21181,50.21604,56.66499,,66.82809,45.02399,50.7735,66.82606,74.96065,47.56846,73.82877,64.34068,65.37185,70.37947,56.23409,66.81992,58.85777,62.7455,71.63095,66.72473
2011-02-03 07:00:00,77.20884,60.22877,65.57899,,76.51886,57.78625,61.11207,77.05746,77.18228,57.31495,85.06406,72.09252,73.04877,73.99772,64.61781,76.41702,68.22029,70.97086,77.87647,75.72241
2011-02-03 08:00:00,61.20342,49.94952,53.93543,,59.44302,48.54545,50.72253,59.70082,61.174,48.22636,66.03822,56.80475,58.47763,58.68845,53.47453,59.16509,55.07884,56.02828,65.89122,64.74374
2011-02-03 09:00:00,59.72942,50.32227,53.84085,,58.45125,49.16983,51.54256,58.41063,60.20389,48.9964,71.26951,57.65596,58.72552,58.16752,54.06831,58.0341,55.20427,57.16644,66.12844,62.05821
2011-02-03 10:00:00,57.79329,48.8857,53.31199,,57.87007,47.46551,49.76731,57.78561,58.70092,47.49958,71.69007,57.0092,58.30579,57.07078,54.23341,57.4117,54.30762,56.54737,66.00687,64.88621
2011-02-03 11:00:00,55.74499,44.9823,49.56631,,54.78937,43.8187,45.63216,55.09078,55.50918,43.14135,59.54842,52.56513,54.22332,54.09953,50.47832,54.58152,50.4898,51.78006,62.63022,62.86146
2011-02-03 12:00:00,50.87717,39.70572,44.49666,,48.82061,38.68774,40.23277,48.75066,50.44137,38.52375,55.61451,47.44899,48.96423,49.074,45.71121,48.51408,45.09209,46.91023,56.49674,56.71704
2011-02-03 13:00:00,49.22775,38.65984,42.94569,,46.96216,37.53015,39.20625,46.81465,49.32052,37.77231,51.83299,45.84286,46.72702,47.81972,42.73512,46.65217,43.34523,45.20753,52.38843,51.24573
2011-02-03 14:00:00,49.9911,36.78858,41.48283,,45.49483,35.77971,37.26083,45.35887,50.41101,35.77278,50.90044,44.85925,46.03074,48.58491,41.31627,45.19923,42.11346,43.98979,52.81489,51.98083
2011-02-03 15:00:00,47.98792,36.51736,41.52221,,45.60028,35.22458,36.94565,45.2608,48.02813,35.46607,50.29386,44.32929,45.29188,46.5536,41.20661,45.26993,41.62913,43.58973,50.88238,49.73728
2011-02-03 16:00:00,52.63323,37.40275,43.04981,,46.72259,36.36001,37.74091,46.72772,53.03024,36.3832,55.23841,46.17562,47.87976,50.34729,43.12907,46.49383,43.54819,45.26328,55.35987,54.58736
2011-02-03 17:00:00,81.22354,45.99834,56.98649,,75.04505,44.3514,46.33546,64.91348,81.21678,42.57368,89.24192,75.05016,72.10837,78.07807,56.53879,72.32207,61.08643,74.76923,79.73786,72.44689
2011-02-03 18:00:00,93.8439,60.72899,68.97338,,90.18588,59.32501,61.88322,78.07874,95.54971,56.04101,98.83612,88.78645,85.54188,91.58471,68.43251,86.76569,74.77552,88.13342,93.06515,85.51079
2011-02-03 19:00:00,76.27365,57.5029,63.05985,,72.87094,56.15833,58.25855,70.80678,76.77862,54.04621,82.96197,71.96039,71.26505,73.85003,60.2669,71.80834,65.54997,71.62447,76.89046,68.42741
2011-02-03 20:00:00,75.12609,56.81085,62.32093,,72.40304,55.38176,57.7261,70.14892,74.86058,53.52289,82.57224,70.45144,70.08128,72.35648,58.39177,71.45385,64.61497,69.77205,75.77739,68.12034
2011-02-03 21:00:00,63.86227,50.14547,55.4011,,64.09159,48.37696,50.70264,64.79365,63.32233,46.86611,70.09549,60.38285,60.58303,61.61253,51.34513,64.26912,56.69122,59.14701,63.39063,59.33384
2011-02-03 22:00:00,53.11089,40.79645,44.45744,,49.20728,39.78686,41.39342,49.51834,53.75228,38.26659,53.19365,48.40546,49.16192,52.21054,43.89724,48.97665,45.68938,47.45613,55.28803,54.52978
2011-02-03 23:00:00,58.81953,36.84441,40.06935,,45.25706,36.27247,37.56881,44.63501,61.22854,33.84814,57.9532,48.30892,49.30477,57.55067,41.70131,44.71462,43.52144,47.22505,57.51194,55.5873
2011-02-04 00:00:00,46.83169,34.7401,39.65955,,44.38297,28.15382,34.3821,43.11167,47.42962,30.9768,47.59401,45.47413,44.41847,46.58279,40.97457,43.63813,39.23275,45.45643,47.61446,46.48171
2011-02-04 01:00:00,45.2071,33.94296,39.08026,,43.63629,25.72593,33.4078,42.93638,45.80234,29.88555,45.90678,43.92016,43.16303,44.93207,39.87798,43.11113,38.07432,43.70387,46.03602,44.95779
2011-02-04 02:00:00,42.77824,33.65974,38.1976,,42.18215,25.12838,32.99226,42.29906,43.39269,30.39361,43.32172,41.49124,41.29464,42.46967,38.43912,41.86785,36.92456,41.06166,43.61378,42.00809
2011-02-04 03:00:00,42.88175,33.71313,38.06027,,42.53333,25.28894,32.58525,43.13248,43.49205,30.65724,43.37613,41.62042,41.35983,42.57773,38.19944,42.30045,37.12879,41.17584,43.61576,41.93874
2011-02-04 04:00:00,44.73556,34.22149,38.6392,,43.47858,26.31373,33.6414,43.06651,45.6036,31.00534,45.40746,43.58382,42.77588,44.52774,39.23334,42.96829,38.11726,43.39258,45.53865,43.94401
2011-02-04 05:00:00,51.58087,38.74483,44.45547,,50.79348,32.23903,38.88666,49.99574,53.13248,34.34343,52.20743,50.27945,49.44493,51.28089,45.12583,50.55579,44.34608,49.93146,52.19841,50.57505
2011-02-04 06:00:00,78.73634,50.28306,60.05136,,76.24654,45.30319,49.97881,71.56302,81.11191,41.66594,79.51751,77.05207,73.13348,78.20037,61.81768,75.05899,63.58339,77.2244,79.263,73.38163
2011-02-04 07:00:00,82.23645,65.29594,72.85957,,86.05336,62.20254,65.02183,87.50563,83.2825,59.89661,84.32376,79.91428,79.32381,80.70925,66.96094,86.8141,74.74367,78.31481,82.397,77.87171
2011-02-04 08:00:00,61.9767,50.73181,55.0857,,61.258,49.33886,51.06409,61.31796,61.90722,47.683,65.70585,59.67447,59.48458,60.47135,53.89915,61.12842,56.17968,59.0717,63.12298,60.32424
2011-02-04 09:00:00,56.26738,48.08836,51.63147,,56.58916,46.83363,48.35485,57.10076,56.80712,44.81911,62.4387,55.58954,55.5073,55.77766,50.70369,56.59242,52.66931,55.02945,59.99958,58.35879
2011-02-04 10:00:00,55.74059,45.85541,50.58886,,56.35712,43.87398,45.76214,56.62674,56.12481,43.79397,58.05518,54.47335,54.36052,55.10498,49.33491,56.36118,51.05959,53.74201,58.2456,57.26391
2011-02-04 11:00:00,48.77442,40.68392,44.66879,,48.41456,39.13672,40.85997,48.3475,48.84286,38.60262,52.66541,47.58955,48.24549,48.1044,44.78461,48.23479,45.06974,47.08742,55.00014,55.32287
2011-02-04 12:00:00,46.36291,38.31667,42.34696,,46.01546,36.47066,38.44276,46.1963,46.47067,35.96002,46.14961,44.512,45.31383,45.64053,41.54691,45.81337,42.36688,43.92405,51.39405,53.92763
2011-02-04 13:00:00,44.01757,36.57726,40.3684,,43.95507,34.34369,36.7014,44.12685,43.85884,34.54859,44.38029,42.29719,43.28098,43.37162,40.08599,43.70366,40.37916,41.84106,49.3439,51.6761
