dataset,backbone,split,currency,neg_price_market,evidence_status,n,n_days,mean,median,std,mad,iqr,min,max,skewness,excess_kurtosis,pi_neg,pi_pos,M_neg,M_pos,m_neg,m_pos,top1_pct_contrib,top10_pct_contrib,q1,q5,q10,q25,q50,q100,q250,q500,q750,q900,q950,q975,q990,q995,q999
LAGO_FR,Linear,S2,EUR,True,COMPUTED,10444,436,1.2361272196626067,1.299178123474121,6.786953748440822,6.382109892654419,8.609151840209961,-45.549625396728516,23.689022064208984,-0.16220250476915202,0.7714477909911359,0.4190923018000766,0.5809076981999234,-2.079831069581459,3.3159582892440653,4.962704064589618,5.7082360924451985,0.0006346039871100788,0.0045378448772273984,-26.644370981216433,-18.10030276298523,-15.626965866088867,-12.145293474197388,-9.850951099395752,-7.1965492248535154,-3.01731014251709,1.299178123474121,5.591841697692871,9.738680839538578,12.466063976287844,14.622583484649649,17.386089458465573,18.891669769287105,21.22659908860938
LAGO_FR,Linear,S3,EUR,True,COMPUTED,5222,218,0.6785754132102739,0.38995361328125,6.641797235941944,6.28483236579895,8.502602100372314,-34.22903060913086,31.60406494140625,0.26906283066491266,1.0681312536942489,0.4768288012255841,0.523171198774416,-2.2438909020267745,2.9224663152370485,4.705862767222416,5.58606116331181,0.0006804574612257619,0.00529242730666019,-21.47493674468994,-16.55101005554199,-14.34301082611084,-11.934395599365235,-9.519423675537109,-7.270963287353514,-3.7014870643615723,0.38995361328125,4.801115036010742,8.91029510498047,11.669742393493651,14.343126201629604,18.29525474548339,21.517765130996384,29.203295965194307
LAGO_FR,LSTM,S2,EUR,True,COMPUTED,10444,436,1.0063164516211938,1.012578010559082,5.900775371721889,5.650329799461365,7.631016969680786,-39.38502502441406,24.394641876220703,-0.0572036305804405,0.8640179099701384,0.427230945997702,0.5727690540022979,-1.8379410190578394,2.8442574706790333,4.301984760878547,4.965801575354702,0.0007473453306730165,0.005395782997814682,-23.451004711151125,-15.00883123397827,-12.925812740325927,-10.365663409233093,-8.392102813720703,-6.32030086517334,-2.8562190532684326,1.012578010559082,4.7747979164123535,8.463745307922364,10.825515055656433,13.021354818344108,15.318773708343505,16.862770481109617,19.214408681869724
LAGO_FR,LSTM,S3,EUR,True,COMPUTED,5222,218,-0.3470211836524744,-0.8172540664672852,6.067048288792662,5.553641169261932,7.596641540527344,-24.100379943847656,27.159910202026367,0.4550115772543256,0.9396809260327315,0.5582152432018384,0.44178475679816165,-2.5271756121455735,2.1801544284930987,4.527242211534883,4.934879248197209,0.0006623442734962268,0.005575915440984292,-19.16766094970703,-14.887530097961426,-13.531541347503662,-11.313585233688354,-9.240241813659669,-7.533119583129883,-4.307488441467285,-0.8172540664672852,3.2891530990600586,7.2693105697631895,10.221106004714963,13.039765024185161,16.912670269012448,19.421162395477236,23.52249888038633
LAGO_FR,MLP,S2,EUR,True,COMPUTED,10444,436,2.2197211334468996,2.290170669555664,6.011370035274795,5.773811460113525,7.788924217224121,-43.62902069091797,27.267948150634766,-0.20649710888013142,1.0786027496185424,0.3480467253925699,0.6519532746074301,-1.4184927193630574,3.6382138528099572,4.075581282263486,5.580482520009868,0.0006988612239878442,0.004852453946510365,-21.032463157653808,-14.223395109176636,-12.615467529296875,-9.77227487564087,-7.611799430847168,-5.22742042541504,-1.6041078567504883,2.290170669555664,6.184816360473633,9.700712203979494,11.896980667114262,13.72076578140257,16.167759609222408,17.96244001865386,20.478084539890517
LAGO_FR,MLP,S3,EUR,True,COMPUTED,5222,218,1.5448976947106663,1.263315200805664,6.161953710340741,5.541226266288757,7.472776889801025,-33.84881591796875,29.164846420288086,0.268238465061738,1.2235012440028061,0.4040597472232861,0.5959402527767139,-1.6381738197054156,3.1830715144160826,4.054286107346768,5.341259462815161,0.0007098155223925548,0.005595852871481905,-20.316795276641844,-14.44165958404541,-12.488824062347412,-10.17348508834839,-7.945999813079834,-5.783112907409667,-2.3602261543273926,1.263315200805664,5.112550735473633,9.260400199890142,12.166642475128167,14.393427228927612,17.913854789733882,21.572634086608836,26.462377143859534
LAGO_FR,PatchTST,S2,EUR,True,COMPUTED,10444,436,0.9062563476292897,0.8579273223876953,5.733071143024101,5.388002850151062,7.258203506469727,-35.92688751220703,26.734142303466797,-0.10910537532127265,0.986407915128436,0.43067790118728455,0.5693220988127154,-1.7975772178126552,2.703833565441945,4.173832028198171,4.749215902703612,0.0007937343474852583,0.005687145708969301,-23.015746504783632,-15.607300949096679,-13.143738746643066,-10.394879865646363,-8.310590457916259,-6.138496208190918,-2.6962008476257324,0.8579273223876953,4.562002658843994,8.049609088897705,10.291437721252443,12.146220970153804,14.922711181640617,16.33498984336852,19.96673916244531
LAGO_FR,PatchTST,S3,EUR,True,COMPUTED,5222,218,0.676694089606724,0.28536415100097656,5.920751410387287,5.225972141647339,7.025881767272949,-29.686851501464844,31.85231590270996,0.4466151105498951,1.580968746155139,0.47759479126771354,0.5224052087322865,-1.9144808055568316,2.591174895163556,4.008588118130623,4.960086254598273,0.0008133904300891985,0.006292716213968185,-17.96960618031025,-15.188162899017334,-12.524321327209472,-10.141109311580658,-8.321910667419434,-6.223115921020508,-3.034147262573242,0.28536415100097656,3.991734504699707,8.091167449951174,10.596048069000243,12.921771907806374,18.22362844467163,20.996848354339438,26.31162219810439
LAGO_FR,TCN,S2,EUR,True,COMPUTED,10444,436,1.151766635450791,1.097010612487793,5.855089338953664,5.506646084976196,7.429049015045166,-40.548561096191406,23.54818344116211,-0.0569199752531013,0.9372627995948499,0.42072003063960167,0.5792799693603983,-1.7463960035332045,2.8981626389839956,4.150969472212287,5.003043074636174,0.0007373585656846414,0.005415910557545402,-22.60316022491455,-14.485354061126708,-12.68517718821764,-10.103024578094482,-8.116771721839905,-6.094766998291016,-2.6294007301330566,1.097010612487793,4.799648284912109,8.58545150756836,10.981444931030282,13.089909648895262,15.429419703483573,17.008055768012987,20.20789743518865
LAGO_FR,TCN,S3,EUR,True,COMPUTED,5222,218,0.04836301202484528,-0.3536834716796875,5.9883243425154395,5.21489833946228,7.042255401611328,-26.035552978515625,28.641374588012695,0.5119883973077488,1.283612603387656,0.5289161240903868,0.47108387590961315,-2.2528914987940336,2.301254510818879,4.259449459341942,4.885020754266742,0.0007375762140214294,0.005968629840814216,-17.990323371887207,-14.292542037963868,-12.862127418518066,-10.793776106834411,-9.010637664794922,-7.031881046295166,-3.7107973098754883,-0.3536834716796875,3.33145809173584,7.620233917236329,10.415984916687009,13.288088893890343,17.614581089019776,20.1471736049652,25.359705787658353
LAGO_PJM,Linear,S2,USD,False,COMPUTED,10444,436,1.089769625255131,0.740656852722168,5.939069036002889,5.744672033500671,7.773658752441406,-45.4354362487793,25.771442413330078,-0.007383835684025172,1.4699855359032235,0.44896591344312525,0.5510340865568748,-1.8057470427692646,2.8955166680243956,4.022013673423373,5.254696104404307,0.0009041282965856795,0.005466076370726699,-22.551579528808595,-13.254210262298583,-11.972542819976807,-9.906037175655365,-7.86765308380127,-5.888945198059082,-2.88777494430542,0.740656852722168,4.885883808135986,9.025165557861328,11.18955602645874,13.015977859497063,15.032062740325909,16.961442108154298,20.80605415725713
LAGO_PJM,Linear,S3,USD,False,COMPUTED,5222,218,-1.0736671869690473,-1.944692611694336,6.973566579950211,5.91608125705719,8.178640365600586,-122.2293701171875,54.15949249267578,-1.6585848159674212,32.73151854269723,0.6156644963615473,0.3843355036384527,-3.164938279043431,2.0912710920743836,5.140686685276764,5.441264396020145,0.001651833510509934,0.005804900528159739,-40.069574081420896,-15.91637379169464,-13.444679222106933,-11.339548492431641,-9.909328985214232,-8.43103199005127,-5.288041591644287,-1.944692611694336,2.890598773956299,7.879056930541996,10.48918571472168,12.427631616592395,15.130627536773682,16.624430751800524,26.506748195647425
LAGO_PJM,LSTM,S2,USD,False,COMPUTED,10444,436,0.10061123899827283,0.1369771957397461,3.707228870235659,2.5416723117828366,3.4251551628112793,-54.71580123901367,34.82318115234375,-1.1822180998454708,24.517122515310316,0.47788203753351205,0.5221179624664879,-1.1664309359656033,1.267042174963876,2.440834441038822,2.42673546219012,0.0028725619430628128,0.014134515559879055,-26.04484704208374,-11.742221145629882,-9.389630546569824,-6.985271024703979,-5.110421943664551,-3.5478565216064455,-1.580949306488037,0.1369771957397461,1.8442058563232422,3.647896003723145,5.219750976562504,7.067674684524525,9.918883167505264,13.036119251251192,20.81630131530793
LAGO_PJM,LSTM,S3,USD,False,COMPUTED,5222,218,0.22793099572807152,0.18616294860839844,5.209563004492759,2.905324833869934,3.910083293914795,-106.40579986572266,109.86566162109375,-0.5099512453050573,132.31640384510655,0.47223286097280737,0.5277671390271926,-1.326278572016774,1.5542095677448455,2.808526643581344,2.9448774901174106,0.0033931143019225824,0.010714993944584549,-42.72289602279663,-15.445483083724975,-10.816773834228515,-7.728509521484375,-5.620238304138184,-3.8581092834472654,-1.7154040336608887,0.18616294860839844,2.1946792602539062,4.598857498168956,6.551077270507812,8.617629241943355,11.448168368339537,12.996340732574444,19.57617118072395
LAGO_PJM,MLP,S2,USD,False,COMPUTED,10444,436,0.36696250107223527,0.23192548751831055,3.9403511105945577,3.006267234992981,4.080986499786377,-45.48023223876953,33.64900207519531,-0.7679081585130866,13.286961811061598,0.468881654538491,0.531118345461509,-1.1920301664473683,1.5589926675196035,2.542283654967595,2.935301860388451,0.002325413487061741,0.011894766616351774,-26.34245385169983,-12.150600404739379,-9.83509895324707,-6.915193676948547,-5.0633995056152346,-3.6221721649169925,-1.6986594200134277,0.23192548751831055,2.382327079772949,4.75691204071045,6.346011543273927,7.880970263481137,10.942355251312256,12.86309860229491,17.923681468964023
LAGO_PJM,MLP,S3,USD,False,COMPUTED,5222,218,0.8881951147031962,0.9151601791381836,5.255316493467966,3.8097074970245357,5.1341753005981445,-115.79954528808594,44.718902587890625,-4.636455472975383,90.2087105155234,0.4092301800076599,0.5907698199923401,-1.3065424246241972,2.1947375393273933,3.192683454088703,3.7150468169749264,0.0027429877366189504,0.008919367715181753,-35.03422323608398,-15.049584188461303,-10.809663753509522,-7.761119389533996,-5.870542907714844,-4.14997854232788,-1.658447265625,0.9151601791381836,3.4757280349731445,6.315708160400393,8.273615932464597,10.085371315479271,12.740299870967865,15.008351541757511,19.605064158439436
