market,host,cell,seed,status,shared_parameter_count,shared_parameter_numel,head_parameter_numel,diag_subset_rows,L_rec,L_b,L_B,L_S,grad_norm_rec,grad_norm_b,grad_norm_B,grad_norm_S,cos_rec_b,cos_rec_B,cos_rec_S,cos_rec_auxsum,norm_ratio_b_over_rec,norm_ratio_B_over_rec,norm_ratio_S_over_rec,diag_reconstruction_mae_recomputed,diag_reconstruction_mae_recorded,diag_reconstruction_abs_deviation,optimizer_constructed,optimizer_steps,checkpoint_sha256_before,checkpoint_sha256_after,checkpoint_unchanged,probe_code_hash
SHAANXI_DA,TimeMixer,SHAANXI_DA__TimeMixer,37,reused,41,13696,1252,219,2.5134148597717285,0.7699243426322937,0.8886564373970032,3.509037494659424,0.028913806485887407,0.0024054576522805995,0.11299266601522945,0.7331018141132598,0.5050862579197646,0.5238232799137353,-0.09877736253364025,-0.016331165736834245,0.08319408423289697,3.9079138912540015,25.354731984911112,72.56974029541016,72.56974029541016,0.0,false,0,E7A5AC20245F179925D25EC1238C284BA5006E88C46A51494CCC6C40865CFFA9,E7A5AC20245F179925D25EC1238C284BA5006E88C46A51494CCC6C40865CFFA9,true,C38EDD49D87E5E5A5D71ABFA6951E6C029D5F141F4DB01859E7F0A6B60144880
SHAANXI_DA,iTransformer,SHAANXI_DA__iTransformer,7,new,41,13696,1252,219,2.4074206352233887,0.7650683522224426,0.7667185664176941,3.3821983337402344,0.07646932860503171,0.001730974284032083,0.512937818668443,0.7271505848265589,0.46451730205594144,0.6885130712907955,0.5380253449095262,0.8227731575336675,0.022636190425741286,6.707758888766961,9.509048897007213,71.42388153076172,71.42391204833984,3.0517578125e-05,false,0,EE25E52D49187FA7E4B3A89E4401D4B258F2EE15FBB5DF6402EAA575A6A42AEE,EE25E52D49187FA7E4B3A89E4401D4B258F2EE15FBB5DF6402EAA575A6A42AEE,true,C38EDD49D87E5E5A5D71ABFA6951E6C029D5F141F4DB01859E7F0A6B60144880
SHAANXI_DA,iTransformer,SHAANXI_DA__iTransformer,17,new,41,13696,1252,219,2.3025567531585693,0.7626776099205017,0.6541686058044434,3.1922783851623535,0.26823537989281665,0.016095690156534587,0.438433471737513,1.0923157794188505,-0.08438389529940436,-0.2643071548859909,-0.1498563852286259,-0.232615302051817,0.06000584323725757,1.6345102272217233,4.07222857721202,68.31275939941406,68.31279754638672,3.814697265625e-05,false,0,EBF4DF4BDF3CB3B8C4D943B2FCAAD7A7410ED4C3BDBDD8B4AE139AFA5D735E7B,EBF4DF4BDF3CB3B8C4D943B2FCAAD7A7410ED4C3BDBDD8B4AE139AFA5D735E7B,true,C38EDD49D87E5E5A5D71ABFA6951E6C029D5F141F4DB01859E7F0A6B60144880
SHAANXI_DA,iTransformer,SHAANXI_DA__iTransformer,37,new,41,13696,1252,219,2.219855785369873,0.7615770697593689,0.8504171371459961,3.156221389770508,0.4163411192601462,0.046718160733303114,3.9631720390980827,0.8782345678276582,-0.5059193735109273,-0.6555455473391699,0.3473596401206207,-0.5691995643567427,0.11221125796155575,9.519050258933799,2.1094110747175634,65.85916900634766,65.85946655273438,0.00029754638671875,false,0,33864E969C3D622328B1ADC9F9B537DB413E6F8A23F0B220549733A83653FC67,33864E969C3D622328B1ADC9F9B537DB413E6F8A23F0B220549733A83653FC67,true,C38EDD49D87E5E5A5D71ABFA6951E6C029D5F141F4DB01859E7F0A6B60144880
SHAANXI_DA,LSTM,SHAANXI_DA__LSTM,7,new,41,13696,1252,219,2.818168878555298,0.755565881729126,1.2268240451812744,3.4798760414123535,0.03683712872622996,0.0030972100025489784,0.14043862752254607,0.38462410201702973,0.49741404039118275,0.4902419743285089,0.040282123017860466,0.2098218169878279,0.08407848574646382,3.8124205761603354,10.441207426222588,76.69181060791016,76.69178771972656,2.288818359375e-05,false,0,095E5986E47F4B136FA9B2D52F2122B9B85EBE3203B3F857AB53FAC40B534E8D,095E5986E47F4B136FA9B2D52F2122B9B85EBE3203B3F857AB53FAC40B534E8D,true,C38EDD49D87E5E5A5D71ABFA6951E6C029D5F141F4DB01859E7F0A6B60144880
SHAANXI_DA,LSTM,SHAANXI_DA__LSTM,17,new,41,13696,1252,219,2.7405569553375244,0.7493709325790405,1.0150524377822876,3.267468214035034,0.2539776622992067,0.0036477317867875687,0.3059753824796433,1.262283687808519,0.26018790411727644,0.2770792159015846,0.40519597407208485,0.4542544466796487,0.014362411850575421,1.2047334387981687,4.970057903444455,74.57972717285156,74.57982635498047,9.918212890625e-05,false,0,7F90DE8C7DFA425549C1E7B75F80BAAF3FBFF284FBD67C87B715F1804ECD650A,7F90DE8C7DFA425549C1E7B75F80BAAF3FBFF284FBD67C87B715F1804ECD650A,true,C38EDD49D87E5E5A5D71ABFA6951E6C029D5F141F4DB01859E7F0A6B60144880
SHAANXI_DA,LSTM,SHAANXI_DA__LSTM,37,new,41,13696,1252,219,2.7865872383117676,0.7523818612098694,1.116953730583191,3.347918748855591,0.18349444876382626,0.0025377888588314075,0.19200730161281174,0.5745991079865306,0.10337816866949648,0.12258254111580134,0.7565099030032939,0.756534314842096,0.013830330431945483,1.0463929721380416,3.131425020525231,75.83236694335938,75.83238983154297,2.288818359375e-05,false,0,70607DA4A19536A44AA2285FD8E3671489DCDD530EAC4E1E07AEBE229B40D0EF,70607DA4A19536A44AA2285FD8E3671489DCDD530EAC4E1E07AEBE229B40D0EF,true,C38EDD49D87E5E5A5D71ABFA6951E6C029D5F141F4DB01859E7F0A6B60144880
NINGXIA_DA,PatchTST,NINGXIA_DA__PatchTST,7,new,41,13696,1252,72,1.7570384740829468,0.7142382860183716,2.980374336242676,2.4891443252563477,1.3933464288010908,0.42574569283019115,13.013125047637569,2.105330083822634,0.46037116657462507,0.5427834223973749,0.17398688696865014,0.5673067684549786,0.3055562378672225,9.339475652752599,1.5109882512378288,38.3480224609375,38.34785079956055,0.000171661376953125,false,0,494697C4DC8880D935DAA218E9F6038C873A91D3BF5DE1FD4F26901738138467,494697C4DC8880D935DAA218E9F6038C873A91D3BF5DE1FD4F26901738138467,true,C38EDD49D87E5E5A5D71ABFA6951E6C029D5F141F4DB01859E7F0A6B60144880
NINGXIA_DA,PatchTST,NINGXIA_DA__PatchTST,17,new,41,13696,1252,72,1.819219708442688,0.7436620593070984,2.687843084335327,2.447394847869873,2.395182414022021,0.46260191581766724,9.649645599630013,3.2825252845531407,0.45051076605395224,0.3803330782434691,0.302811237121347,0.4752602803394669,0.19313849045879566,4.028772732773286,1.3704698503698023,39.70515060424805,39.70442581176758,0.00072479248046875,false,0,5A80FE9323146B52C8B33685CD84EA599E1AF681F71C51464C5A85E5199670D0,5A80FE9323146B52C8B33685CD84EA599E1AF681F71C51464C5A85E5199670D0,true,C38EDD49D87E5E5A5D71ABFA6951E6C029D5F141F4DB01859E7F0A6B60144880
NINGXIA_DA,PatchTST,NINGXIA_DA__PatchTST,37,new,41,13696,1252,72,2.7904608249664307,0.8764458298683167,1.2143052816390991,3.8098177909851074,0.00013528532215923783,0.0,0.0,0.060538829547479106,nan,nan,0.8679375434130856,0.8679375434130819,0.0,0.0,447.49000542883556,60.90285110473633,60.90285110473633,0.0,false,0,B4EB613E065C00C49C68AB95007E4AE586FEAC7D50697BBFDAB63F2ADF03CEA1,B4EB613E065C00C49C68AB95007E4AE586FEAC7D50697BBFDAB63F2ADF03CEA1,true,C38EDD49D87E5E5A5D71ABFA6951E6C029D5F141F4DB01859E7F0A6B60144880
NINGXIA_DA,TimeMixer,NINGXIA_DA__TimeMixer,7,new,41,13696,1252,72,2.630396842956543,0.8913041949272156,0.8948484063148499,2.1892685890197754,1.2756246705199443,0.006519828827395272,3.105458916244117,3.246833953771998,-0.3940684239316479,-0.6863963616885456,0.5949789123742036,-0.04514132450531374,0.005111087123093811,2.434461317668255,2.5452894011908604,71.51829528808594,71.51815032958984,0.00014495849609375,false,0,5908ED7B9FBA5771DB46ED5C5B0C41601ED61F0AE7ACA7FBDBBA569C3A144875,5908ED7B9FBA5771DB46ED5C5B0C41601ED61F0AE7ACA7FBDBBA569C3A144875,true,C38EDD49D87E5E5A5D71ABFA6951E6C029D5F141F4DB01859E7F0A6B60144880
NINGXIA_DA,TimeMixer,NINGXIA_DA__TimeMixer,17,new,41,13696,1252,72,2.5763282775878906,0.8784460425376892,0.8916502594947815,2.1567368507385254,0.800368665732909,0.006749747350956471,2.1297695371806067,3.7335787610283053,0.16118734048136416,-0.6831826730618891,0.5788752162943669,0.16428923057677844,0.00843329785377796,2.6609856536929097,4.664823750451817,70.0482177734375,70.04833984375,0.0001220703125,false,0,B24B4475D6A895E67D25795DF989C017CD21270F3F36BFA3452A9F1406E8812B,B24B4475D6A895E67D25795DF989C017CD21270F3F36BFA3452A9F1406E8812B,true,C38EDD49D87E5E5A5D71ABFA6951E6C029D5F141F4DB01859E7F0A6B60144880
NINGXIA_DA,TimeMixer,NINGXIA_DA__TimeMixer,37,new,41,13696,1252,72,2.666942596435547,0.892707347869873,0.6972885727882385,2.0164029598236084,1.189687440190591,0.004753847867801215,1.540077845260525,4.369872017080295,-0.5931972468723067,-0.8882488320034287,0.24198437979064785,-0.0690054534569605,0.003995879679993626,1.294523076593799,3.673126124942725,72.51194763183594,72.5123062133789,0.00035858154296875,false,0,CA10225997F37BB7643BB98BA33427B075DFFBBACFD509A9B743EFB0991BA542,CA10225997F37BB7643BB98BA33427B075DFFBBACFD509A9B743EFB0991BA542,true,C38EDD49D87E5E5A5D71ABFA6951E6C029D5F141F4DB01859E7F0A6B60144880
NINGXIA_DA,iTransformer,NINGXIA_DA__iTransformer,7,reused,41,13696,1252,72,2.1778643131256104,1.045507550239563,0.9185420870780945,2.4731483459472656,0.9698682540933637,0.01833328702801,5.827426491398163,2.7393986833622925,-0.10070500252762934,-0.5679198073974837,0.6180339408247945,-0.2535493490625777,0.018902863301931687,6.008472250538463,2.8245059798591843,61.06239700317383,61.0625,0.000102996826171875,false,0,E136C93EC88F551E37EC76F91FCC9BEF1E5609F9852912AFFDF4913279D839E9,E136C93EC88F551E37EC76F91FCC9BEF1E5609F9852912AFFDF4913279D839E9,true,C38EDD49D87E5E5A5D71ABFA6951E6C029D5F141F4DB01859E7F0A6B60144880
NINGXIA_DA,iTransformer,NINGXIA_DA__iTransformer,17,reused,41,13696,1252,72,2.3088607788085938,1.051782250404358,0.5869162082672119,2.2797961235046387,0.9133086522343434,0.016990474803112787,1.8902599652823349,4.3630398726868815,-0.16202623716824388,-0.7478027170670865,-0.08872009356274944,-0.369603682879613,0.01860321235493261,2.0696836284841393,4.777180049715965,64.73524475097656,64.73517608642578,6.866455078125e-05,false,0,4931AF482CE07325D37906F1309A948EB6848892499CAC82B53E06511C7B6653,4931AF482CE07325D37906F1309A948EB6848892499CAC82B53E06511C7B6653,true,C38EDD49D87E5E5A5D71ABFA6951E6C029D5F141F4DB01859E7F0A6B60144880
NINGXIA_DA,iTransformer,NINGXIA_DA__iTransformer,37,reused,41,13696,1252,72,2.431252956390381,1.0600844621658325,0.7100433707237244,2.479640245437622,0.43343143234203324,0.012052361911483168,0.40199244374732,1.8064985210752253,0.7501057190997686,-0.20642943511325895,0.1429961909435891,0.10038351799375052,0.02780684789369937,0.927464908521208,4.167899202219522,68.1668472290039,68.16696166992188,0.00011444091796875,false,0,A6C0112E60A83DA0CD7134ED782A80C18AC48D534ADB018F2766C411F86AF413,A6C0112E60A83DA0CD7134ED782A80C18AC48D534ADB018F2766C411F86AF413,true,C38EDD49D87E5E5A5D71ABFA6951E6C029D5F141F4DB01859E7F0A6B60144880
NINGXIA_DA,LSTM,NINGXIA_DA__LSTM,7,new,41,13696,1252,72,2.443315029144287,0.953579306602478,1.0668482780456543,2.6362767219543457,0.6331210294929616,0.022475774109260136,3.945521344687577,2.837987528592999,-0.2995815980047815,-0.4248904338749996,0.08113359426022028,-0.29771024579191185,0.03549996456010943,6.231859566957315,4.482535560168989,68.42561340332031,68.42575073242188,0.0001373291015625,false,0,617865F5B564ABFE399580D4B4E83E14F351A9157645FC6D9B7D2A69B2B6DFC8,617865F5B564ABFE399580D4B4E83E14F351A9157645FC6D9B7D2A69B2B6DFC8,true,C38EDD49D87E5E5A5D71ABFA6951E6C029D5F141F4DB01859E7F0A6B60144880
NINGXIA_DA,LSTM,NINGXIA_DA__LSTM,17,new,41,13696,1252,72,1.7914105653762817,0.7415099740028381,3.950169801712036,3.098019599914551,1.15241900588961,0.5708758805008164,12.67076850939155,3.9140215704986487,0.5629757704082748,0.5536005413791909,-0.5739749620856587,0.3714208216937433,0.49537180277596055,10.994931916807767,3.3963528460529155,50.16887664794922,50.16782760620117,0.001049041748046875,false,0,778BB51EE250634364DC9BD6215792058BFD62E0BC96F5600962766EE2C60C50,778BB51EE250634364DC9BD6215792058BFD62E0BC96F5600962766EE2C60C50,true,C38EDD49D87E5E5A5D71ABFA6951E6C029D5F141F4DB01859E7F0A6B60144880
