protocol_id,market,host,method,setting,method_canonical_setting,frozen_declared_setting,status,blocker_class,blocker_code,blocker_reason,blocker_authority,blocker_inherited,blocker_reopened,mae,parent_mae,mae_matches_parent,mse,rmse,host_mae,relative_gain_vs_host_pct,tail_mae,tail_n_hours,tail_subset_status,upper_tail_mae,upper_tail_n_hours,upper_tail_subset_status,lower_tail_mae,lower_tail_n_hours,lower_tail_subset_status,normal_region_mae,normal_n_hours,normal_subset_status,negative_price_mae,negative_n_hours,negative_subset_status,extreme_day_mae,extreme_day_n_days,extreme_day_subset_status,upper_tail_day_mae,upper_tail_day_n_days,upper_tail_day_subset_status,normal_harm_vs_host_abs_price,normal_harm_vs_host_pct_of_host_normal_mae,host_normal_region_mae_abs_price,n_registered_test_days,n_scored_test_days,n_unscorable_missing_target_days,excluded_unscorable_day_ids,scoring_mask,paper_use_scope,data_adjudication,fidelity,metric_source,metric_definition_sha256,source_pointer,source_sha256,sidecar_pointer,sidecar_sha256,row_role,pooled_with_offline_rank
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,NINGXIA_DA,TimeMixer,COSA,ONLINE_TTA,ONLINE_TTA,ONLINE_TTA,NUMERIC,,,,,,,95.83850159602505,95.83850159602505,True,12544.781845350193,112.00349032664202,96.69992462793986,0.8908207893948208,102.39806691174785,189,OK,138.2147588962462,41,OK,92.47587521333952,148,OK,93.27171516813353,483,OK,,0,NOT_APPLICABLE_N0,109.48895744482677,4,OK,99.84158200422922,10,OK,-0.3073032766148742,-0.32838907879367685,93.5790184447484,28,28,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,TRANSFERRED_IMPLEMENTATION / PAPER_FIDELITY_UNRESOLVED,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/NINGXIA_DA/TimeMixer/COSA.npz,3219187EFF4FCAFDB0E075964A5238ED48D91FE54CAEBEC4E03D49655EC7E6CB,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/NINGXIA_DA/TimeMixer/COSA.json,1BD4C3FC0A6603708FA66693A18F1326679258CD17787ADFADFEBCB52B632173,ONLINE_TTA_METHOD,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,NINGXIA_DA,iTransformer,Host,HOST_REFERENCE,HOST_REFERENCE,HOST_REFERENCE,NUMERIC,,,,,,,85.1584271249317,85.1584271249317,True,11338.6317862638,106.48301172611433,85.1584271249317,0.0,72.88969498084336,189,OK,127.42514503292921,41,OK,57.781901385333086,148,OK,89.95923535522714,483,OK,,0,NOT_APPLICABLE_N0,89.44259750843048,4,OK,92.86693536440531,10,OK,0.0,0.0,89.95923535522714,28,28,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,NOT_APPLICABLE_HOST_REFERENCE,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/NINGXIA_DA/iTransformer/TEST.npz,BAF0F7046302D68A9E572FFE4259FDC42422AF485081D2592DC577D064EE5D75,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/NINGXIA_DA/iTransformer/TEST.json,C68B0D0FE49754F52D93896CBCD96A7D8D102C31B472BA7D162A7907C3018D5A,SAME_CELL_HOST_REFERENCE,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,NINGXIA_DA,iTransformer,COSA,ONLINE_TTA,ONLINE_TTA,ONLINE_TTA,NUMERIC,,,,,,,84.88224213925146,84.88224213925146,True,11298.397873824695,106.29392209258577,85.1584271249317,0.3243190310162356,72.71756958646118,189,OK,126.48179533423448,41,OK,57.82342596714561,148,OK,89.64233139903895,483,OK,,0,NOT_APPLICABLE_N0,88.94346322615941,4,OK,92.29159646232922,10,OK,-0.31690395618818457,-0.3522750665196385,89.95923535522714,28,28,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,TRANSFERRED_IMPLEMENTATION / PAPER_FIDELITY_UNRESOLVED,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/NINGXIA_DA/iTransformer/COSA.npz,566D0E4C18021E3EEADC750430EAB8BE356CEBF57C4C2D08E5E0C3B7320E1442,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/NINGXIA_DA/iTransformer/COSA.json,20ADAAA140E7CB190E301970DDE42A2FA343045C00AEC064D8568B618991CBA6,ONLINE_TTA_METHOD,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,NINGXIA_DA,LSTM,Host,HOST_REFERENCE,HOST_REFERENCE,HOST_REFERENCE,NUMERIC,,,,,,,71.59810854139782,71.59810854139782,True,8636.084088523487,92.93053367178888,71.59810854139782,0.0,64.300252561216,189,OK,109.16557758610423,41,OK,51.871344952969935,148,OK,74.45379131625158,483,OK,,0,NOT_APPLICABLE_N0,75.51187940438588,4,OK,75.33644204139709,10,OK,0.0,0.0,74.45379131625158,28,28,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,NOT_APPLICABLE_HOST_REFERENCE,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/NINGXIA_DA/LSTM/TEST.npz,C2864B917B0316F7727C7B055B377712861EA98A4E8A496AE37268C6AB1E1DBF,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/NINGXIA_DA/LSTM/TEST.json,F4FEFFADA003ACECCFC6B75027A19A21ACCFD9ED3741ACCBE41720B6C6A90880,SAME_CELL_HOST_REFERENCE,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,NINGXIA_DA,LSTM,COSA,ONLINE_TTA,ONLINE_TTA,ONLINE_TTA,NUMERIC,,,,,,,71.44915995143708,71.44915995143708,True,8618.000769215949,92.83318786520233,71.59810854139782,0.20803425257333039,63.977611794042836,189,OK,108.29660852943978,41,OK,51.70005188761531,148,OK,74.37280923041745,483,OK,,0,NOT_APPLICABLE_N0,75.02717034022014,4,OK,74.93925454616547,10,OK,-0.0809820858341368,-0.10876824994734718,74.45379131625158,28,28,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,TRANSFERRED_IMPLEMENTATION / PAPER_FIDELITY_UNRESOLVED,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/NINGXIA_DA/LSTM/COSA.npz,D4D23EE9840E1C7EC36FEAF288DD0E022422A2F9FE4813CFEB5A0B13EB3E4213,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/NINGXIA_DA/LSTM/COSA.json,EB03AD35807FC5F16A804DDFFE6180C392DCF90D55FD67204D513C0B9B39F981,ONLINE_TTA_METHOD,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,QINGHAI_DA,PatchTST,Host,HOST_REFERENCE,HOST_REFERENCE,HOST_REFERENCE,NUMERIC,,,,,,,100.74702271120047,100.74702271120047,True,20233.70932600574,142.2452435971261,100.74702271120047,0.0,72.3783023795954,299,OK,254.30273911048627,29,OK,52.838270286277485,270,OK,125.05145646234638,349,OK,,0,NOT_APPLICABLE_N0,160.80651276906332,5,OK,156.69610728157892,6,OK,0.0,0.0,125.05145646234638,27,27,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,NOT_APPLICABLE_HOST_REFERENCE,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/QINGHAI_DA/PatchTST/TEST.npz,75B01EC0C8B593A8618EF357B4286FB95AD6C241A6932132655ECEC2BD1E6D0A,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/QINGHAI_DA/PatchTST/TEST.json,5A3CBF612F49AB46764096BD95F01D00778A9D04759F85C599F70CC4D4471A08,SAME_CELL_HOST_REFERENCE,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,QINGHAI_DA,PatchTST,COSA,ONLINE_TTA,ONLINE_TTA,ONLINE_TTA,NUMERIC,,,,,,,99.96931525145048,99.96931525145048,True,19992.71719050857,141.39560527296658,100.74702271120047,0.7719408860144206,71.61741962082012,299,OK,253.26846629175645,29,OK,52.106751645052874,270,OK,124.25933471723408,349,OK,,0,NOT_APPLICABLE_N0,159.88081107934315,5,OK,155.69809486468634,6,OK,-0.792121745112297,-0.63343664082058,125.05145646234638,27,27,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,TRANSFERRED_IMPLEMENTATION / PAPER_FIDELITY_UNRESOLVED,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/QINGHAI_DA/PatchTST/COSA.npz,2892ED4AE7D9606A3F62E12A7E0AB5FE3624FB7046AAF03ED52089AF7C9B9C70,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/QINGHAI_DA/PatchTST/COSA.json,5E42FC2A06BCFF2BD6A80859CAFCFAB68CED8C6837B28DD9C26648EFB4AE5F2D,ONLINE_TTA_METHOD,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,QINGHAI_DA,TimeMixer,Host,HOST_REFERENCE,HOST_REFERENCE,HOST_REFERENCE,NUMERIC,,,,,,,101.6130767516148,101.6130767516148,True,21707.870033669675,147.33590883986724,101.6130767516148,0.0,82.86204130753227,299,OK,353.8986658556708,29,OK,53.75070015236184,270,OK,117.67771743293478,349,OK,,0,NOT_APPLICABLE_N0,183.74952386220295,5,OK,185.98337062199911,6,OK,0.0,0.0,117.67771743293478,27,27,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,NOT_APPLICABLE_HOST_REFERENCE,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/QINGHAI_DA/TimeMixer/TEST.npz,FB5A7929BE147251941888E2A944882C803C5BF0A2D9777ABA349AAC2D3503BF,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/QINGHAI_DA/TimeMixer/TEST.json,D7413F203BC444AEEE0017BAF579BE9D68AB422BD2185EB023A611EFBC4A862A,SAME_CELL_HOST_REFERENCE,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,QINGHAI_DA,TimeMixer,COSA,ONLINE_TTA,ONLINE_TTA,ONLINE_TTA,NUMERIC,,,,,,,100.42837054052471,100.42837054052471,True,21320.49796470073,146.0154031761743,101.6130767516148,1.1658993595735805,81.29691862980259,299,OK,350.9442528034079,29,OK,52.334797551896834,270,OK,116.81892676203162,349,OK,,0,NOT_APPLICABLE_N0,181.65141826470693,5,OK,183.57523128721448,6,OK,-0.8587906709031614,-0.7297818904352824,117.67771743293478,27,27,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,TRANSFERRED_IMPLEMENTATION / PAPER_FIDELITY_UNRESOLVED,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/QINGHAI_DA/TimeMixer/COSA.npz,8363FA229ABB7627664D86CBA350CBE5837D629711E313F8C4D67B3C9785CBB4,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/QINGHAI_DA/TimeMixer/COSA.json,5720A00F52BC20F22B99E5BC72B4E1441C0EFFBBA5B2F8046177265686DDDA2F,ONLINE_TTA_METHOD,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,QINGHAI_DA,iTransformer,Host,HOST_REFERENCE,HOST_REFERENCE,HOST_REFERENCE,NUMERIC,,,,,,,106.68015325805287,106.68015325805287,True,22335.318319920334,149.45005292712457,106.68015325805287,0.0,88.68186817998472,299,OK,327.7771569613753,29,OK,63.00126308865018,270,OK,122.09988746533763,349,OK,,0,NOT_APPLICABLE_N0,184.49954458872477,5,OK,185.54625357521905,6,OK,0.0,0.0,122.09988746533763,27,27,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,NOT_APPLICABLE_HOST_REFERENCE,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/QINGHAI_DA/iTransformer/TEST.npz,3463C41C0AC51709625A4D3499AB0948CA5D47E8C604D873630BC92E3732A47C,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/QINGHAI_DA/iTransformer/TEST.json,FB2E8B9338A5FD2D2CA93A60289061F02EDA47A829F99CEDDE8859BDB1DE8FFF,SAME_CELL_HOST_REFERENCE,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,QINGHAI_DA,iTransformer,COSA,ONLINE_TTA,ONLINE_TTA,ONLINE_TTA,NUMERIC,,,,,,,106.14171363822656,106.14171363822656,True,22128.745632328522,148.75733807892814,106.68015325805287,0.5047233279875902,87.96719278988232,299,OK,326.0938836459456,29,OK,62.39062229052738,270,OK,121.71243493809742,349,OK,,0,NOT_APPLICABLE_N0,183.47146298090618,5,OK,184.34949164920383,6,OK,-0.38745252724021384,-0.3173242295986603,122.09988746533763,27,27,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,TRANSFERRED_IMPLEMENTATION / PAPER_FIDELITY_UNRESOLVED,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/QINGHAI_DA/iTransformer/COSA.npz,1A8785999F3E9C3961FE2DEB43C654878DE5191A13808770827DC7B46968666B,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/QINGHAI_DA/iTransformer/COSA.json,08A121406EDAA95E5A55A1166B4231ACE8BA44F9A6591346FDAE701599F5468B,ONLINE_TTA_METHOD,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,QINGHAI_DA,LSTM,Host,HOST_REFERENCE,HOST_REFERENCE,HOST_REFERENCE,NUMERIC,,,,,,,140.7457937899931,140.7457937899931,True,29907.290879719912,172.93724549593102,140.7457937899931,0.0,159.44821192508556,299,OK,309.24385860048494,29,OK,143.3590498747649,270,OK,124.72280518714884,349,OK,,0,NOT_APPLICABLE_N0,194.24157034556072,5,OK,192.1488348113166,6,OK,0.0,0.0,124.72280518714884,27,27,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,NOT_APPLICABLE_HOST_REFERENCE,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/QINGHAI_DA/LSTM/TEST.npz,00EF4482AAFDF967D02623B948F50B4A655DCA4753A29297EF99069CF09AF041,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/hosts/QINGHAI_DA/LSTM/TEST.json,9976C6F8DD12948475CBD601BB779B356A2B52F1154C845463CA3AD3A7AEEE8F,SAME_CELL_HOST_REFERENCE,False
HCH_V44_BASELINE_COMPARISON_FREEZE_20260916,QINGHAI_DA,LSTM,COSA,ONLINE_TTA,ONLINE_TTA,ONLINE_TTA,NUMERIC,,,,,,,138.64890105139327,138.64890105139327,True,29322.02621295652,171.23675485408066,140.7457937899931,1.4898439819300002,155.85717023455578,299,OK,309.870935900458,29,OK,139.31495095932925,270,OK,123.90599994604771,349,OK,,0,NOT_APPLICABLE_N0,191.67003421783448,5,OK,189.98111107614307,6,OK,-0.8168052411011217,-0.6548964641033295,124.72280518714884,27,27,0,,NONE_ALL_REGISTERED_DAYS_SCORABLE,COMMON_BENCHMARK_TEST_WITH_HISTORICAL_EXPOSURE_CAVEAT,V2_MISSING_TARGET_SCORABILITY_ADJUDICATION_20260913,TRANSFERRED_IMPLEMENTATION / PAPER_FIDELITY_UNRESOLVED,RECOMPUTED_FROM_FROZEN_TEST_ARRAYS_FLOAT64_VIA_FROZEN_panel_metrics.cell_metrics,9C846BC8538A57CCBB5CBCAF1DEADBDEA2809BDB87FA6FB1181E2E601C711C62,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/QINGHAI_DA/LSTM/COSA.npz,68CED7E9FE7183E976DD56C0C2D7854C116FC95D1C6000582D544B5CED0D4040,experiments/evidence/hch_china5_common_benchmark_701020_full_v2_20260913/08_joint_test/baselines/QINGHAI_DA/LSTM/COSA.json,D12961737BD677BBEA59B984E7B8CBB7F7B93A1082FFEB4230CCCB7CC3BBBE43,ONLINE_TTA_METHOD,False
