cell,seed,variant,check,step,val_mae_ema,val_mae_raw,train_mae_ema,lr,L_rec,L_b,L_B,L_S,L_total_frozen,aux_mean,used_full_loss_at_this_step,loss_schedule,selected
SHANDONG_DA__PatchTST,37,G1_GEOM_SHARED_CONTEXT,14,700,74.39510345458984,73.87503814697266,88.51860809326172,0.001,2.1074931621551514,0.94181889295578,0.9379153251647949,3.44634747505188,3.8828537464141846,1.7753605643908184,false,L_rec_only,true
SHANDONG_DA__PatchTST,37,G1_GEOM_SHARED_CONTEXT,15,750,74.32156372070312,74.04817962646484,88.35679626464844,0.001,2.1023452281951904,0.9419945478439331,0.9669263362884521,3.460613250732422,3.8921899795532227,1.7898447116216023,false,L_rec_only,true
SHANDONG_DA__PatchTST,37,G1_GEOM_SHARED_CONTEXT,16,800,74.27391052246094,74.20137786865234,88.22443389892578,0.001,2.098177433013916,0.942142128944397,0.9951644539833069,3.473471164703369,3.9017701148986816,1.803592582543691,false,L_rec_only,true
SHANDONG_DA__PatchTST,37,G1_GEOM_SHARED_CONTEXT,17,850,74.23587036132812,74.23458862304688,88.1163558959961,0.001,2.09419846534729,0.9423016905784607,1.0285552740097046,3.484297752380371,3.912583351135254,1.8183849056561787,false,L_rec_only,true
SHANDONG_DA__PatchTST,37,G1_GEOM_SHARED_CONTEXT,18,900,74.20957946777344,74.1158218383789,88.00794219970703,0.001,2.090867280960083,0.9424182176589966,1.058854579925537,3.49770450592041,3.9238595962524414,1.832992434501648,false,L_rec_only,true
SHANDONG_DA__PatchTST,37,G1_GEOM_SHARED_CONTEXT,19,950,74.19507598876953,74.25794219970703,87.90149688720703,0.001,2.0873005390167236,0.9424522519111633,1.0894097089767456,3.5038938522338867,3.9325525760650635,1.8452519377072651,false,L_rec_only,true
SHANDONG_DA__PatchTST,37,G1_GEOM_SHARED_CONTEXT,20,1000,74.20629119873047,74.49064636230469,87.79379272460938,0.001,2.0838980674743652,0.9424792528152466,1.123833179473877,3.5102038383483887,3.942736864089966,1.8588387568791707,false,L_rec_only,false
SHANDONG_DA__PatchTST,37,G1_GEOM_SHARED_CONTEXT,21,1050,74.18852996826172,74.10261535644531,87.70218658447266,0.001,2.080552101135254,0.9424570202827454,1.157395601272583,3.5202159881591797,3.9539084434509277,1.8733562032381694,false,L_rec_only,true
SHANDONG_DA__PatchTST,37,G1_GEOM_SHARED_CONTEXT,22,1100,74.1954574584961,74.48184967041016,87.59980010986328,0.001,2.077441692352295,0.9423659443855286,1.197744607925415,3.524315357208252,3.9655838012695312,1.888141969839732,false,L_rec_only,false
SHANDONG_DA__PatchTST,37,G1_GEOM_SHARED_CONTEXT,23,1150,74.19313049316406,73.53730773925781,87.50424194335938,0.001,2.0750153064727783,0.9422658085823059,1.2305642366409302,3.534977674484253,3.9776177406311035,1.9026025732358296,false,L_rec_only,false
SHANDONG_DA__PatchTST,37,G1_GEOM_SHARED_CONTEXT,24,1200,74.19429016113281,74.33482360839844,87.39740753173828,0.001,2.0721473693847656,0.9421325922012329,1.25861656665802,3.5410284996032715,3.9860732555389404,1.9139258861541748,false,L_rec_only,false
SHANDONG_DA__PatchTST,37,G1_GEOM_SHARED_CONTEXT,25,1250,74.18498992919922,74.0859375,87.298583984375,0.001,2.069488286972046,0.9420022368431091,1.2898002862930298,3.547184944152832,3.9958174228668213,1.9263291557629902,false,L_rec_only,true
SHANDONG_DA__PatchTST,37,G1_GEOM_SHARED_CONTEXT,26,1300,74.14215087890625,74.15463256835938,87.19267272949219,0.001,2.066382646560669,0.9418333768844604,1.3220136165618896,3.5520637035369873,4.005019187927246,1.9386368989944458,false,L_rec_only,true
SHANDONG_DA__PatchTST,37,G1_GEOM_SHARED_CONTEXT,27,1350,74.09687042236328,73.6783218383789,87.0810317993164,0.001,2.0629913806915283,0.9417446851730347,1.363707423210144,3.5570807456970215,4.017168998718262,1.9541776180267334,false,L_rec_only,true
SHANDONG_DA__PatchTST,37,G1_GEOM_SHARED_CONTEXT,28,1400,74.08167266845703,74.7653579711914,86.98217010498047,0.001,2.0601422786712646,0.9414860606193542,1.3981653451919556,3.562357187271118,4.027478218078613,1.9673361976941426,false,L_rec_only,true
SHANDONG_DA__PatchTST,37,G1_GEOM_SHARED_CONTEXT,29,1450,74.06584930419922,74.5120849609375,86.87191009521484,0.001,2.057774066925049,0.9413588643074036,1.4393430948257446,3.5686888694763184,4.040904521942139,1.9831302762031555,false,L_rec_only,true
SHANDONG_DA__PatchTST,37,G1_GEOM_SHARED_CONTEXT,30,1500,74.13345336914062,74.49952697753906,86.76631927490234,0.001,2.0557363033294678,0.9412283897399902,1.46652352809906,3.575300455093384,4.050086975097656,1.994350790977478,false,L_rec_only,false
SHANDONG_DA__PatchTST,37,G1_GEOM_SHARED_CONTEXT,31,1550,74.1324462890625,73.96566009521484,86.66361999511719,0.001,2.0527944564819336,0.9407952427864075,1.4939762353897095,3.5819101333618164,4.058355331420898,2.0055605371793113,false,L_rec_only,false
SHANDONG_DA__PatchTST,37,G1_GEOM_SHARED_CONTEXT,32,1600,74.13383483886719,74.53897094726562,86.56917572021484,0.001,2.0505940914154053,0.9407349228858948,1.5279465913772583,3.588132381439209,4.06953239440918,2.018937965234121,false,L_rec_only,false
SHANDONG_DA__PatchTST,37,G1_GEOM_SHARED_CONTEXT,33,1650,74.1443862915039,74.42327880859375,86.46879577636719,0.001,2.047783613204956,0.9405801892280579,1.558653712272644,3.59295654296875,4.078514099121094,2.030730148156484,false,L_rec_only,false
SHANDONG_DA__PatchTST,37,G1_GEOM_SHARED_CONTEXT,34,1700,74.1356430053711,74.06851196289062,86.34479522705078,0.001,2.0444231033325195,0.9402732849121094,1.5727465152740479,3.599759578704834,4.082016468048096,2.037593126296997,false,L_rec_only,false
SHANDONG_DA__PatchTST,37,G1_GEOM_SHARED_CONTEXT,35,1750,74.1041030883789,74.25053405761719,86.22469329833984,0.001,2.04132342338562,0.9397133588790894,1.5954304933547974,3.6011109352111816,4.0867414474487305,2.0454182624816895,false,L_rec_only,false
SHANDONG_DA__PatchTST,37,G1_GEOM_SHARED_CONTEXT,36,1800,74.10039520263672,74.53536224365234,86.11133575439453,0.001,2.0384414196014404,0.9391615986824036,1.6073280572891235,3.603888750076294,4.088567733764648,2.0501261353492737,false,L_rec_only,false
SHANDONG_DA__PatchTST,37,G1_GEOM_SHARED_CONTEXT,37,1850,74.12236022949219,74.12842559814453,86.0301742553711,0.001,2.0364749431610107,0.9394544363021851,1.6280959844589233,3.606780529022217,4.094585418701172,2.058110316594442,false,L_rec_only,false
SHANDONG_DA__iTransformer,7,G1_GEOM_SHARED_CONTEXT,0,0,75.07049560546875,75.07049560546875,100.32939147949219,0.001,2.2889349460601807,0.9176980257034302,1.3130584955215454,4.068943023681641,4.3888349533081055,2.0998998483022056,,L_rec_only,true
SHANDONG_DA__iTransformer,7,G1_GEOM_SHARED_CONTEXT,1,50,75.0743408203125,75.16179656982422,100.32009887695312,0.001,2.2887561321258545,0.917599081993103,1.311485767364502,4.0032830238342285,4.366211891174316,2.0774559577306113,true,L_rec_plus_aux,false
SHANDONG_DA__iTransformer,7,G1_GEOM_SHARED_CONTEXT,2,100,75.09700775146484,75.40290832519531,100.2785873413086,0.001,2.288006544113159,0.917245090007782,1.3019057512283325,3.8770391941070557,4.320070266723633,2.03206334511439,true,L_rec_plus_aux,false
SHANDONG_DA__iTransformer,7,G1_GEOM_SHARED_CONTEXT,3,150,75.13770294189453,74.85614013671875,100.17769622802734,0.001,2.2861695289611816,0.916653037071228,1.2710680961608887,3.7735323905944824,4.27325439453125,1.9870845079421997,true,L_rec_plus_aux,false
SHANDONG_DA__iTransformer,7,G1_GEOM_SHARED_CONTEXT,4,200,75.16732025146484,74.49530792236328,100.00178527832031,0.001,2.2828569412231445,0.916075587272644,1.2152621746063232,3.705435037612915,4.228447914123535,1.9455909331639607,true,L_rec_plus_aux,false
SHANDONG_DA__iTransformer,7,G1_GEOM_SHARED_CONTEXT,5,250,75.15408325195312,74.83258056640625,99.73664855957031,0.001,2.2776389122009277,0.9155902862548828,1.1429580450057983,3.6646370887756348,4.185367584228516,1.9077284733454387,true,L_rec_plus_aux,false
SHANDONG_DA__iTransformer,7,G1_GEOM_SHARED_CONTEXT,6,300,75.11589050292969,75.03002166748047,99.38309478759766,0.001,2.2704503536224365,0.9150976538658142,1.0579105615615845,3.640768527984619,4.141709327697754,1.8712589144706726,true,L_rec_plus_aux,false
SHANDONG_DA__iTransformer,7,G1_GEOM_SHARED_CONTEXT,7,350,75.07305145263672,75.41543579101562,98.95501708984375,0.001,2.261561155319214,0.9147303700447083,0.9741489887237549,3.6229300498962402,4.0988311767578125,1.8372698028882344,true,L_rec_plus_aux,false
SHANDONG_DA__iTransformer,7,G1_GEOM_SHARED_CONTEXT,8,400,75.02933502197266,75.41739654541016,98.50702667236328,0.001,2.2521607875823975,0.9144501090049744,0.9027518033981323,3.606624126434326,4.060102939605713,1.807942012945811,true,L_rec_plus_aux,true
SHANDONG_DA__iTransformer,7,G1_GEOM_SHARED_CONTEXT,9,450,74.89481353759766,75.61200714111328,97.9154281616211,0.001,2.239105463027954,0.9141768217086792,0.844558596611023,3.5991897583007812,4.025080680847168,1.7859750588734944,false,L_rec_only,true
SHANDONG_DA__iTransformer,7,G1_GEOM_SHARED_CONTEXT,10,500,74.83436584472656,75.55709838867188,97.346923828125,0.001,2.2263050079345703,0.9137966632843018,0.8075258731842041,3.600135326385498,4.000124454498291,1.7738192876180012,false,L_rec_only,true
SHANDONG_DA__iTransformer,7,G1_GEOM_SHARED_CONTEXT,11,550,74.81202697753906,75.12489318847656,96.85083770751953,0.001,2.2150871753692627,0.9134314060211182,0.7897576689720154,3.603281021118164,3.98391056060791,1.7688233653704326,false,L_rec_only,true
SHANDONG_DA__iTransformer,7,G1_GEOM_SHARED_CONTEXT,12,600,74.83809661865234,74.65691375732422,96.41268920898438,0.001,2.2050395011901855,0.9130221009254456,0.7884847521781921,3.608332633972168,3.9749860763549805,1.7699464956919353,false,L_rec_only,false
SHANDONG_DA__iTransformer,7,G1_GEOM_SHARED_CONTEXT,13,650,74.87601470947266,75.27508544921875,96.0482177734375,0.001,2.1962037086486816,0.912780225276947,0.8002393841743469,3.6119601726531982,3.9711971282958984,1.7749932607014973,false,L_rec_only,false
SHANDONG_DA__iTransformer,7,G1_GEOM_SHARED_CONTEXT,14,700,74.9326171875,74.83734893798828,95.72716522216797,0.001,2.1878440380096436,0.9124513268470764,0.822004497051239,3.6196107864379883,3.9725329875946045,1.7846888701121013,false,L_rec_only,false
SHANDONG_DA__iTransformer,7,G1_GEOM_SHARED_CONTEXT,15,750,75.02869415283203,74.88265228271484,95.45706176757812,0.001,2.1807048320770264,0.9123088717460632,0.8588987588882446,3.6356968879699707,3.983006238937378,1.8023015062014263,false,L_rec_only,false
SHANDONG_DA__iTransformer,7,G1_GEOM_SHARED_CONTEXT,16,800,75.0917739868164,76.27657318115234,95.21126556396484,0.001,2.174016237258911,0.9119136333465576,0.9057880640029907,3.650294303894043,3.9966816902160645,1.8226653337478638,false,L_rec_only,false
SHANDONG_DA__iTransformer,7,G1_GEOM_SHARED_CONTEXT,17,850,75.17758178710938,75.15469360351562,95.04212188720703,0.001,2.1696629524230957,0.9119651913642883,0.9549732208251953,3.671030282974243,4.015652656555176,1.8459895650545757,false,L_rec_only,false
SHANDONG_DA__iTransformer,7,G1_GEOM_SHARED_CONTEXT,18,900,75.2464370727539,75.31755065917969,94.87346649169922,0.001,2.164480209350586,0.9116034507751465,1.0110875368118286,3.68951678276062,4.035216331481934,1.8707359234491985,false,L_rec_only,false
SHANDONG_DA__iTransformer,7,G1_GEOM_SHARED_CONTEXT,19,950,75.2704849243164,75.7469253540039,94.71678924560547,0.001,2.159813165664673,0.9117017388343811,1.058514952659607,3.7028095722198486,4.050821781158447,1.8910087545712788,false,L_rec_only,false
SHANDONG_DA__iTransformer,17,G1_GEOM_SHARED_CONTEXT,0,0,75.07032775878906,75.07032775878906,100.3294677734375,0.001,2.288940906524658,0.9176980257034302,1.3130584955215454,4.065445899963379,4.3876752853393555,2.098734140396118,,L_rec_only,true
SHANDONG_DA__iTransformer,17,G1_GEOM_SHARED_CONTEXT,1,50,75.0750503540039,75.18699645996094,100.32008361816406,0.001,2.2887649536132812,0.9175890684127808,1.3115063905715942,3.9963622093200684,4.363917350769043,2.075152556101481,true,L_rec_plus_aux,false
SHANDONG_DA__iTransformer,17,G1_GEOM_SHARED_CONTEXT,2,100,75.09893035888672,75.34737396240234,100.27877044677734,0.001,2.2879951000213623,0.9172042012214661,1.3022288084030151,3.8666069507598877,4.316675186157227,2.02867998679479,true,L_rec_plus_aux,false
SHANDONG_DA__iTransformer,17,G1_GEOM_SHARED_CONTEXT,3,150,75.13839721679688,75.10758209228516,100.17724609375,0.001,2.2860076427459717,0.916577935218811,1.2731229066848755,3.756946086883545,4.268223285675049,1.9822156429290771,true,L_rec_plus_aux,false
SHANDONG_DA__iTransformer,17,G1_GEOM_SHARED_CONTEXT,4,200,75.16917419433594,74.95101928710938,99.9897689819336,0.001,2.2821714878082275,0.9158849716186523,1.2203425168991089,3.681511402130127,4.2214179039001465,1.9392462968826294,true,L_rec_plus_aux,false
SHANDONG_DA__iTransformer,17,G1_GEOM_SHARED_CONTEXT,5,250,75.1708984375,74.92247009277344,99.68177032470703,0.001,2.2756268978118896,0.9152490496635437,1.1479748487472534,3.632328748703003,4.174144744873047,1.8985175490379333,true,L_rec_plus_aux,false
SHANDONG_DA__iTransformer,17,G1_GEOM_SHARED_CONTEXT,6,300,75.13089752197266,75.05083465576172,99.2624740600586,0.001,2.266342878341675,0.9146304726600647,1.063143253326416,3.5963797569274902,4.124393939971924,1.8580511609713237,true,L_rec_plus_aux,false
SHANDONG_DA__iTransformer,17,G1_GEOM_SHARED_CONTEXT,7,350,75.04931640625,76.06265258789062,98.77928161621094,0.001,2.2554256916046143,0.9142268896102905,0.9789870977401733,3.5689916610717773,4.076160907745361,1.820735216140747,true,L_rec_plus_aux,true
SHANDONG_DA__iTransformer,17,G1_GEOM_SHARED_CONTEXT,8,400,75.01007080078125,76.27556610107422,98.26309204101562,0.001,2.2438597679138184,0.9138607382774353,0.9055863618850708,3.547029733657837,4.032685279846191,1.7888256112734477,true,L_rec_plus_aux,true
SHANDONG_DA__iTransformer,17,G1_GEOM_SHARED_CONTEXT,9,450,74.87923431396484,75.02412414550781,97.6438980102539,0.001,2.2298057079315186,0.9136326909065247,0.8482654094696045,3.5378870964050293,3.996400833129883,1.7665950655937195,false,L_rec_only,true
SHANDONG_DA__iTransformer,17,G1_GEOM_SHARED_CONTEXT,10,500,74.6684341430664,75.12506103515625,97.05044555664062,0.001,2.2158255577087402,0.9133607745170593,0.8128471374511719,3.5355873107910156,3.969757318496704,1.753931740919749,false,L_rec_only,true
SHANDONG_DA__iTransformer,17,G1_GEOM_SHARED_CONTEXT,11,550,74.58563995361328,75.14038848876953,96.50240325927734,0.001,2.202970027923584,0.9130944609642029,0.7929250597953796,3.5411336421966553,3.9520211219787598,1.7490510543187459,false,L_rec_only,true
SHANDONG_DA__iTransformer,17,G1_GEOM_SHARED_CONTEXT,12,600,74.50969696044922,75.3984603881836,96.05811309814453,0.001,2.1926932334899902,0.9128446578979492,0.7881696224212646,3.5493321418762207,3.9428086280822754,1.7501154740651448,false,L_rec_only,true
SHANDONG_DA__iTransformer,17,G1_GEOM_SHARED_CONTEXT,13,650,74.58419036865234,75.00353240966797,95.68385314941406,0.001,2.1844139099121094,0.9127760529518127,0.7969749569892883,3.556396484375,3.9397964477539062,1.755382498105367,false,L_rec_only,false
SHANDONG_DA__iTransformer,17,G1_GEOM_SHARED_CONTEXT,14,700,74.68555450439453,75.15316009521484,95.37896728515625,0.001,2.1775124073028564,0.9126807451248169,0.8151492476463318,3.561462163925171,3.940609931945801,1.76309738556544,false,L_rec_only,false
SHANDONG_DA__iTransformer,17,G1_GEOM_SHARED_CONTEXT,15,750,74.74883270263672,75.62869262695312,95.12683868408203,0.001,2.17151141166687,0.9124637246131897,0.8448130488395691,3.573770523071289,3.9485270977020264,1.7770157655080159,false,L_rec_only,false
SHANDONG_DA__iTransformer,17,G1_GEOM_SHARED_CONTEXT,16,800,74.8871078491211,75.94452667236328,94.9210205078125,0.001,2.1664934158325195,0.9123503565788269,0.8806537389755249,3.5868401527404785,3.959774971008301,1.7932814160982768,false,L_rec_only,false
SHANDONG_DA__iTransformer,17,G1_GEOM_SHARED_CONTEXT,17,850,75.02600860595703,75.89463806152344,94.74602508544922,0.001,2.1620430946350098,0.912558376789093,0.924724280834198,3.5996313095092773,3.9743478298187256,1.8123046557108562,false,L_rec_only,false
SHANDONG_DA__iTransformer,17,G1_GEOM_SHARED_CONTEXT,18,900,75.1322021484375,76.32068634033203,94.61180114746094,0.001,2.1590964794158936,0.9126282930374146,0.9663838744163513,3.6119656562805176,3.98942232131958,1.8303259412447612,false,L_rec_only,false
SHANDONG_DA__iTransformer,17,G1_GEOM_SHARED_CONTEXT,19,950,75.26911926269531,76.61680603027344,94.48715209960938,0.001,2.155853033065796,0.9124719500541687,1.0075358152389526,3.626112937927246,4.0045599937438965,1.8487069010734558,false,L_rec_only,false
SHANDONG_DA__iTransformer,17,G1_GEOM_SHARED_CONTEXT,20,1000,75.4065933227539,76.43074035644531,94.3775863647461,0.001,2.153491258621216,0.9124977588653564,1.0495563745498657,3.64052677154541,4.021018028259277,1.8675269683202107,false,L_rec_only,false
SHANDONG_DA__iTransformer,37,G1_GEOM_SHARED_CONTEXT,0,0,75.07025146484375,75.07025146484375,100.32958221435547,0.001,2.2889366149902344,0.9176980257034302,1.3130584955215454,4.081124305725098,4.392897129058838,2.1039602756500244,,L_rec_only,true
SHANDONG_DA__iTransformer,37,G1_GEOM_SHARED_CONTEXT,1,50,75.07500457763672,75.17684173583984,100.31827545166016,0.001,2.288712739944458,0.9175555109977722,1.3114792108535767,4.0187835693359375,4.371318817138672,2.082606097062429,true,L_rec_plus_aux,false
SHANDONG_DA__iTransformer,37,G1_GEOM_SHARED_CONTEXT,2,100,75.09709167480469,75.01627349853516,100.27340698242188,0.001,2.287867307662964,0.9171469211578369,1.3024829626083374,3.892725944519043,4.325319290161133,2.0374519427617392,true,L_rec_plus_aux,false
SHANDONG_DA__iTransformer,37,G1_GEOM_SHARED_CONTEXT,3,150,75.13555145263672,75.01487731933594,100.1691665649414,0.001,2.2858917713165283,0.9165402054786682,1.2742013931274414,3.786393165588379,4.2782697677612305,1.992378254731496,true,L_rec_plus_aux,false
SHANDONG_DA__iTransformer,37,G1_GEOM_SHARED_CONTEXT,4,200,75.17021179199219,74.4488754272461,99.9847183227539,0.001,2.2823078632354736,0.915916919708252,1.223410964012146,3.708094835281372,4.231448650360107,1.9491409063339233,true,L_rec_plus_aux,false
SHANDONG_DA__iTransformer,37,G1_GEOM_SHARED_CONTEXT,5,250,75.16868591308594,74.88311767578125,99.68740844726562,0.001,2.276344060897827,0.9154126048088074,1.1536777019500732,3.65041446685791,4.182845592498779,1.906501591205597,true,L_rec_plus_aux,false
SHANDONG_DA__iTransformer,37,G1_GEOM_SHARED_CONTEXT,6,300,75.13300323486328,75.76681518554688,99.29975128173828,0.001,2.268319845199585,0.9149389863014221,1.0743913650512695,3.61220121383667,4.135497093200684,1.8671771883964539,true,L_rec_plus_aux,false
SHANDONG_DA__iTransformer,37,G1_GEOM_SHARED_CONTEXT,7,350,75.0535888671875,76.14083862304688,98.82167053222656,0.001,2.2581589221954346,0.9146520495414734,0.9901087880134583,3.577061891555786,4.085433006286621,1.827274243036906,true,L_rec_plus_aux,true
SHANDONG_DA__iTransformer,37,G1_GEOM_SHARED_CONTEXT,8,400,75.03064727783203,75.92765808105469,98.3201675415039,0.001,2.247798442840576,0.914435863494873,0.9150915741920471,3.550363540649414,4.041095733642578,1.793296992778778,true,L_rec_plus_aux,true
SHANDONG_DA__iTransformer,37,G1_GEOM_SHARED_CONTEXT,9,450,74.94633483886719,74.94010162353516,97.73627471923828,0.001,2.235116958618164,0.9142752885818481,0.8577712774276733,3.5428667068481445,4.0067548751831055,1.771637757619222,false,L_rec_only,true
SHANDONG_DA__iTransformer,37,G1_GEOM_SHARED_CONTEXT,10,500,74.89200592041016,75.72801971435547,97.17571258544922,0.001,2.2225708961486816,0.9140707850456238,0.8210153579711914,3.5445661544799805,3.982455253601074,1.7598840991655986,false,L_rec_only,true
SHANDONG_DA__iTransformer,37,G1_GEOM_SHARED_CONTEXT,11,550,74.87422943115234,75.1381607055664,96.67839050292969,0.001,2.2111287117004395,0.9137403964996338,0.8008209466934204,3.554232358932495,3.967393398284912,1.756264567375183,false,L_rec_only,true
SHANDONG_DA__iTransformer,37,G1_GEOM_SHARED_CONTEXT,12,600,74.89207458496094,75.1512222290039,96.26669311523438,0.001,2.2011919021606445,0.9135317802429199,0.7973456382751465,3.5659308433532715,3.96012806892395,1.758936087290446,false,L_rec_only,false
SHANDONG_DA__iTransformer,37,G1_GEOM_SHARED_CONTEXT,13,650,74.94454193115234,74.892822265625,95.95384216308594,0.001,2.194155216217041,0.9132847189903259,0.8039620518684387,3.5756778717041016,3.958463668823242,1.764308214187622,false,L_rec_only,false
SHANDONG_DA__iTransformer,37,G1_GEOM_SHARED_CONTEXT,14,700,74.97402954101562,75.6746826171875,95.66558837890625,0.001,2.18744158744812,0.9130122065544128,0.8221803903579712,3.5864200592041016,3.9613122940063477,1.7738708853721619,false,L_rec_only,false
SHANDONG_DA__iTransformer,37,G1_GEOM_SHARED_CONTEXT,15,750,75.01747131347656,75.40444946289062,95.43001556396484,0.001,2.1817805767059326,0.9127768874168396,0.8500519394874573,3.5980985164642334,3.9687564373016357,1.7869757811228435,false,L_rec_only,false
SHANDONG_DA__iTransformer,37,G1_GEOM_SHARED_CONTEXT,16,800,75.08576202392578,75.50953674316406,95.22430419921875,0.001,2.176647663116455,0.9124555587768555,0.8854085206985474,3.6127076148986816,3.9801716804504395,1.8035238981246948,false,L_rec_only,false
SHANDONG_DA__iTransformer,37,G1_GEOM_SHARED_CONTEXT,17,850,75.17987060546875,75.15105438232422,95.04724884033203,0.001,2.1726322174072266,0.9121677279472351,0.9279061555862427,3.6258902549743652,3.9946203231811523,1.821988046169281,false,L_rec_only,false
SHANDONG_DA__iTransformer,37,G1_GEOM_SHARED_CONTEXT,18,900,75.26982879638672,75.52421569824219,94.86869812011719,0.001,2.167346239089966,0.9116587042808533,0.9725773334503174,3.6375606060028076,4.0079450607299805,1.8405988812446594,false,L_rec_only,false
SHANDONG_DA__iTransformer,37,G1_GEOM_SHARED_CONTEXT,19,950,75.39749145507812,75.73644256591797,94.72530364990234,0.001,2.1634957790374756,0.911533772945404,1.0178630352020264,3.6517176628112793,4.023867607116699,1.8603714903195698,false,L_rec_only,false
SHAANXI_DA__TimeMixer,7,G1_GEOM_SHARED_CONTEXT,0,0,103.59222412109375,103.59222412109375,73.70123291015625,0.001,2.5526037216186523,0.7797969579696655,1.0438328981399536,3.8788743019104004,4.453438758850098,1.9008347193400066,,L_rec_only,true
SHAANXI_DA__TimeMixer,7,G1_GEOM_SHARED_CONTEXT,1,50,103.5855712890625,103.50654602050781,73.66768646240234,0.001,2.5514419078826904,0.7793376445770264,1.0421870946884155,3.8579773902893066,4.44460916519165,1.8931673765182495,true,L_rec_plus_aux,true
SHAANXI_DA__TimeMixer,7,G1_GEOM_SHARED_CONTEXT,2,100,103.56198120117188,103.51941680908203,73.54808044433594,0.001,2.547299385070801,0.7777903079986572,1.0322558879852295,3.7954485416412354,4.415797710418701,1.8684982458750408,true,L_rec_plus_aux,true
SHAANXI_DA__TimeMixer,7,G1_GEOM_SHARED_CONTEXT,3,150,103.52967071533203,103.74602508544922,73.32426452636719,0.001,2.5395476818084717,0.7753298878669739,1.0023313760757446,3.703843116760254,4.366715908050537,1.8271681269009907,true,L_rec_plus_aux,true
SHAANXI_DA__TimeMixer,7,G1_GEOM_SHARED_CONTEXT,4,200,103.49858856201172,103.87110900878906,73.00502014160156,0.001,2.5284905433654785,0.7725862264633179,0.9556187391281128,3.606632947921753,4.306769847869873,1.7782793045043945,true,L_rec_plus_aux,true
SHAANXI_DA__TimeMixer,7,G1_GEOM_SHARED_CONTEXT,5,250,103.4709243774414,104.18309020996094,72.56922912597656,0.001,2.513397455215454,0.7700088024139404,0.8961238265037537,3.5134835243225098,4.239935874938965,1.7265387177467346,true,L_rec_plus_aux,true
SHAANXI_DA__TimeMixer,7,G1_GEOM_SHARED_CONTEXT,6,300,103.45059967041016,104.40089416503906,72.02830505371094,0.001,2.494662046432495,0.767636239528656,0.8321982026100159,3.4311723709106445,4.171664237976074,1.6770022710164387,true,L_rec_plus_aux,true
SHAANXI_DA__TimeMixer,7,G1_GEOM_SHARED_CONTEXT,7,350,103.47140502929688,104.66851806640625,71.40380096435547,0.001,2.4730331897735596,0.7654842734336853,0.7740111351013184,3.355609655380249,4.104734897613525,1.631701687971751,true,L_rec_plus_aux,false
SHAANXI_DA__TimeMixer,7,G1_GEOM_SHARED_CONTEXT,8,400,103.56553649902344,105.55534362792969,70.72714233398438,0.001,2.4495973587036133,0.7638271450996399,0.7264038920402527,3.2864201068878174,4.041814804077148,1.5922170480092366,true,L_rec_plus_aux,false
SHAANXI_DA__TimeMixer,7,G1_GEOM_SHARED_CONTEXT,9,450,103.71947479248047,106.54962158203125,69.87836456298828,0.001,2.420200824737549,0.7624571323394775,0.6834381222724915,3.2367730140686035,3.9810903072357178,1.5608894228935242,false,L_rec_only,false
SHAANXI_DA__TimeMixer,7,G1_GEOM_SHARED_CONTEXT,10,500,104.03897857666016,107.16578674316406,68.90425109863281,0.001,2.386462450027466,0.761284589767456,0.6607383489608765,3.2114779949188232,3.9309628009796143,1.5445003112157185,false,L_rec_only,false
SHAANXI_DA__TimeMixer,7,G1_GEOM_SHARED_CONTEXT,11,550,104.52579498291016,107.0641098022461,67.93042755126953,0.001,2.352734327316284,0.7601853609085083,0.67576664686203,3.2005348205566406,3.8982300758361816,1.545495609442393,false,L_rec_only,false
SHAANXI_DA__TimeMixer,7,G1_GEOM_SHARED_CONTEXT,12,600,105.12429809570312,108.73223876953125,67.01932525634766,0.001,2.321179151535034,0.7594895958900452,0.7213835120201111,3.20280385017395,3.8824048042297363,1.5612256526947021,false,L_rec_only,false
SHAANXI_DA__TimeMixer,7,G1_GEOM_SHARED_CONTEXT,13,650,105.72238159179688,107.32041931152344,66.16062927246094,0.001,2.291438579559326,0.7590318322181702,0.802238404750824,3.2085344791412354,3.881373643875122,1.5899349053700764,false,L_rec_only,false
SHAANXI_DA__TimeMixer,7,G1_GEOM_SHARED_CONTEXT,14,700,106.13322448730469,107.4323501586914,65.32388305664062,0.001,2.262458324432373,0.7586457133293152,0.9243049621582031,3.2162845134735107,3.8955368995666504,1.633078396320343,false,L_rec_only,false
SHAANXI_DA__TimeMixer,7,G1_GEOM_SHARED_CONTEXT,15,750,106.40957641601562,107.87317657470703,64.5016098022461,0.001,2.2339797019958496,0.7584761381149292,1.0688332319259644,3.232869863510132,3.920706272125244,1.686726411183675,false,L_rec_only,false
SHAANXI_DA__TimeMixer,7,G1_GEOM_SHARED_CONTEXT,16,800,106.5372314453125,106.52275848388672,63.796104431152344,0.001,2.2095446586608887,0.7582576870918274,1.21762216091156,3.2564799785614014,3.953664779663086,1.744119942188263,false,L_rec_only,false
SHAANXI_DA__TimeMixer,17,G1_GEOM_SHARED_CONTEXT,0,0,103.59269714355469,103.59269714355469,73.70136260986328,0.001,2.552608013153076,0.7797969579696655,1.0438328981399536,3.8684422969818115,4.449965476989746,1.8973573843638103,,L_rec_only,true
